"","CODE_IRIS","NB_NIV","n","poidsFitAIC","poidsFitCHI2"
"983",341722002,1,19,0.148982020177947,0.430313381532422
"984",341722002,2,82,0.229010925365846,0.186433061931322
"985",341722002,3,149,0.234686055289439,0.107696043775697
"986",341722002,4,111,0.180376365644994,0.0699888873807198
"987",341722002,5,34,0.110907768229076,0.0485162419224313
"988",341722002,6,3,0.056828089282327,0.0350327301108968
"989",341722002,7,3,0.0249584351526333,0.0260192797263738
"990",341722002,8,2,0.00959134921643733,0.0197274703609755
"991",341721501,1,151,0.377741334100819,0.219001528006552
"992",341721501,2,310,0.32283411183217,0.148059011650186
"993",341721501,3,114,0.183938680350418,0.100097342380982
"994",341721501,4,15,0.0786009831884847,0.0676721925944512
"995",341721501,5,16,0.0268703224201747,0.0457507216636212
"996",341721501,6,3,0.00765484728132848,0.0309304080818828
"997",341722003,1,13,0.108677667590758,0.406127655297759
"998",341722003,2,47,0.19038961274486,0.180234036451111
"999",341722003,3,108,0.22235911292978,0.106647281863938
"1000",341722003,4,91,0.194772607562805,0.0709929618291486
"1001",341722003,5,56,0.136486850147831,0.0504091672780313
"1002",341722003,6,16,0.0797026016490777,0.0372848601260512
"1003",341722003,7,6,0.0398939826871929,0.0283654690540507
"1004",341722003,8,1,0.0174723107402028,0.0220293794434207
"1005",341720204,1,148,0.468789773601331,0.217299569675931
"1006",341720204,2,134,0.249025921768144,0.147944631663046
"1007",341720204,3,22,0.132285116281593,0.100725528681701
"1008",341720204,4,26,0.0702712065691192,0.0685772238854567
"1009",341720204,5,31,0.0373287835508895,0.0466896098475424
"1010",341720204,6,6,0.0198294315612549,0.0317878086076627
"1011",341720204,7,0,0.0105335968290111,0.0216421764794546
"1012",341720204,8,1,0.0055955543563313,0.0147346993480686
"1013",340270000,1,341,0.585772120775285,0.237547847371633
"1014",340270000,2,285,0.28961216026407,0.145281701205241
"1015",340270000,3,49,0.0954582853389134,0.0888527214143439
"1016",340270000,4,2,0.0235978115478735,0.0543413660305503
"1017",341980103,1,852,0.850458516165834,0.248367329460384
"1018",341980103,2,154,0.127178828446842,0.134219274041463
"1019",341980103,3,11,0.0190185107182315,0.0725329436981804
"1020",341980103,4,1,0.00284405631312033,0.0391972610423906
"1021",343070000,1,518,0.603698954406635,0.238685331916338
"1022",343070000,2,432,0.282760533062576,0.144731727018137
"1023",343070000,3,44,0.0882929242290053,0.087761039346125
"1024",343070000,4,7,0.0206773211535421,0.0532156990439761
"1025",341980101,1,458,0.559940637486815,0.235794175388614
"1026",341980101,2,510,0.298456364874617,0.146000968647589
"1027",341980101,3,58,0.106054339538529,0.0904020755003932
"1028",341980101,4,5,0.0282642395807475,0.055975897492196
"1029",341980101,5,0,0.0060260975085337,0.0346596146461616
"1030",341980101,6,1,0.00107066537436855,0.0214608240553517
"1031",341721804,1,103,0.323279835448186,0.165544883580806
"1032",341721804,2,101,0.21876998344078,0.242336985778509
"1033",341721804,3,31,0.148046059193042,0.236500673436386
"1034",341721804,4,20,0.100185753538363,0.173103689753074
"1035",341721804,5,27,0.0677977196202285,0.101360852705355
"1036",341721804,6,18,0.0458800839776388,0.0494598664910618
"1037",341721804,7,21,0.0310479779789988,0.0206865865415211
"1038",341721804,8,9,0.0210107927669491,0.00757064326012752
"1039",341721804,9,10,0.0142184271386139,0.00246277199992802
"1040",341721804,10,2,0.00962189635291077,0.000721037981014911
"1041",341721804,11,1,0.00651133128324227,0.000191910789247112
"1042",341721904,1,181,0.379999856736191,0.219264633880298
"1043",341721904,2,140,0.322982396899489,0.148072706793885
"1044",341721904,3,46,0.18301345269429,0.0999957271232243
"1045",341721904,4,51,0.0777765077646981,0.0675286192803983
"1046",341721904,5,15,0.0264425814431329,0.0456030927831303
"1047",341721904,6,3,0.00749165925838941,0.0307964548001718
"1048",341721904,7,1,0.00181930449343652,0.0207973093572694
"1049",341721904,8,1,0.000386581281258267,0.0140447359706986
"1050",341722703,1,12,0.242691261648771,0.381251597280835
"1051",341722703,2,13,0.183792213168099,0.172987585839943
"1052",341722703,3,7,0.139187449073113,0.104654267044513
"1053",341722703,4,22,0.105407871451885,0.0712281173364241
"1054",341722703,5,9,0.0798263021415157,0.0517100209933062
"1055",341722703,6,10,0.0604531561620353,0.0391044993173526
"1056",341722703,7,5,0.0457817034224208,0.0304167775549269
"1057",341722703,8,1,0.0346708840584036,0.0241520787653715
"1058",341722703,9,0,0.0262565634637914,0.0194820770019876
"1059",341722703,10,0,0.0198843249502028,0.0159114964636609
"1060",341722703,11,1,0.015058573041004,0.0131265804046024
"1061",341722703,12,3,0.0114039889510526,0.0109193378589256
"1062",341980102,1,792,0.691405755410895,0.243369773805867
"1063",341980102,2,449,0.241182859842762,0.14150156299952
"1064",341980102,3,21,0.0560878292056488,0.0822727161972008
"1065",341721903,1,158,0.563405130922263,0.230503687458832
"1066",341721903,2,86,0.245979789372731,0.147436888420985
"1067",341721903,3,47,0.107393513936957,0.0943049384888656
"1068",341721903,4,19,0.0468874571571036,0.0603201920403723
"1069",341721903,5,1,0.0204708232188936,0.0385825559731104
"1070",341722101,1,64,0.45886125388746,0.215602222841018
"1071",341722101,2,49,0.248307603568288,0.147788074657836
"1072",341722101,3,9,0.134368865245153,0.101303756163848
"1073",341722101,4,6,0.0727121992553268,0.0694403187582244
"1074",341722101,5,8,0.0393473883321127,0.0475990037471543
"1075",341722101,6,2,0.0212923963848426,0.0326275166680923
"1076",341722101,7,5,0.0115221406814249,0.0223650656551879
"1077",341722101,8,2,0.00623507676087857,0.0153305005357648
"1078",340580102,1,742,0.783526923006009,0.246845562406127
"1079",340580102,2,216,0.183956258395303,0.137286709200117
"1080",340580102,3,13,0.0287928034201832,0.0763539775205193
"1081",340580102,4,0,0.00337998365491249,0.04246536257713
"1082",340580102,5,1,0.000317420692685101,0.0236177220541326
"1083",341720201,1,13,0,0.206768944918357
"1084",341720201,2,23,0,0.146376034917315
"1085",341720201,3,11,0,0.103622638334665
"1086",341720201,4,9,0,0.0733566200334789
"1087",341720201,5,3,0,0.0519306764353638
"1088",341721901,1,12,0.223703433826539,0.223703433826539
"1089",341721901,2,8,0.14812794896793,0.14812794896793
"1090",341721901,3,1,0.0980847226621447,0.0980847226621447
"1091",341721901,4,2,0.0649479918323364,0.0649479918323364
"1092",341721901,5,2,0.0430061025668909,0.0430061025668909
