"CODE_IRIS","NB_NIV"
"341722901",1
"341720803",4
"341722901",3
"341722901",3
"341722901",2
"341722901",2
"341722901",5
"341722901",3
"341722901",1
"341722901",3
"341722901",2
"341720803",2
"341720803",2
"341722901",1
"341722901",2
"341722901",3
"341722901",3
"341722901",3
"341722901",3
"341720803",2
"341720803",2
"341720803",2
"341720803",2
"341720803",2
"341720803",2
"341720803",3
"341720803",3
"341720803",1
"341720803",2
"341722901",1
"341720803",1
"341720803",1
"341720803",2
"341720803",1
"341720803",3
"341720803",3
"341720803",2
"341720803",2
"341720803",1
"341720803",1
"341720803",2
"341720803",2
"341720803",2
"341720803",2
"341720803",2
"341720803",1
"341720803",2
"341720803",2
"341720803",5
"341720803",2
"341720803",1
"341720803",1
"341720803",1
"341722902",5
"341722902",2
"341722902",2
"341722802",3
"341722902",3
"341722802",2
"341722802",2
"341722802",2
"341722802",3
"341722802",2
"341722902",3
"341722902",5
"341722902",4
"341720803",2
"341720803",2
"341720803",3
"341720803",2
"341720803",1
"341722802",2
"341720803",1
"341720803",2
"341720803",2
"341720803",3
"341720803",5
"341720803",4
"341720803",2
"341720803",2
"341722902",4
"341722802",3
"341722902",2
"341722902",4
"341722902",2
"341722801",1
"341722801",1
"341722801",1
"341722902",3
"341722902",2
"341722902",3
"341722802",2
"341722802",2
"341722802",3
"341722802",3
"341722902",3
"341722802",2
"341722802",3
"341722802",2
"341722802",2
"341722902",3
"341722902",3
"341722902",4
"341722802",2
"341722802",2
"341721002",2
"341721002",1
"341721002",2
"341721101",1
"341721101",1
"341721101",2
"341721002",1
"341721002",1
"341721002",2
"341721002",1
"341721002",2
"341721002",2
"341721002",1
"341721402",1
"341721002",1
"341721002",1
"341721002",1
"341721002",2
"341721002",1
"341721002",1
"341721002",5
"341721002",1
"341721002",5
"341721002",2
"341721002",1
"341721002",1
"341721002",1
"341721002",1
"341721402",2
"341721002",2
"341721002",2
"341721002",1
"341721002",1
"341721002",1
"341721002",1
"341721002",1
"341721002",2
"341721002",1
"341721402",1
"341721002",1
"341721002",2
"341721002",1
"341721402",1
"341721002",2
"341721002",3
"341721002",3
"341721002",1
"341721002",1
"341721002",2
"341721002",2
"341721002",2
"341721002",1
"341721002",1
"341721002",1
"341721002",1
"341721002",2
"341721002",2
"341721002",2
"341721002",5
"341721101",3
"341721101",2
"341721101",3
"341721101",3
"341721101",3
"341721101",2
"341721101",2
"341721101",2
"341721101",1
"341721101",1
"341721101",1
"341721101",5
"341721402",4
"341721101",1
"341721101",5
"341721402",4
"341721002",1
"341721002",1
"341721002",2
"341721101",3
"341721101",1
"341721101",1
"341721002",2
"341721002",1
"341721002",1
"341721002",1
"341721002",1
"341721002",1
"341720603",2
"341720602",3
"341720602",3
"341720603",6
"341720603",2
"341720603",2
"341720603",1
"341720603",1
"341720603",1
"341721101",1
"341721101",1
"341721101",2
"341721402",4
"341721402",5
"341721101",2
"341721101",2
"341721101",2
"341721101",2
"341721101",1
"341721101",2
"341721101",2
"341721101",2
"341720603",2
"341720603",3
"341720603",3
"341720603",1
"341720603",3
"341720603",2
"341720603",2
"341720603",2
"341720603",2
"341720603",3
"341720603",3
"341720603",3
"341720603",3
"341720602",1
"341720602",1
"341720602",2
"341720602",1
"341720602",1
"341720602",1
"341720602",1
"341720602",1
"341720603",3
"341720603",2
"341720603",4
"341720602",4
"341720602",2
"341720603",2
"341720603",2
"341720602",1
"341720603",2
"341720603",1
"341720603",1
"341721101",1
"341720602",2
"341720602",1
"341720603",2
"341720603",2
"341720602",2
"341720702",2
"341720602",3
"341720602",4
"341720602",2
"341720602",2
"341720602",2
"341720603",3
"341720603",3
"341720603",3
"341720602",2
"341720602",2
"341720602",2
"341720602",2
"341720602",4
"341720602",3
"341720602",3
"341720602",4
"341720602",3
"341720602",2
"341720602",3
"341720602",3
"341720602",3
"341720602",2
"341720602",2
"341721101",2
"341720602",2
"341720602",1
"341720602",2
"341720603",1
"341720702",2
"341720603",1
"341720603",2
"341720603",2
"341720603",2
"341720702",2
"341720901",2
"341720901",1
"341720901",2
"341720901",1
"341720901",2
"341720901",1
"341720901",1
"341720602",2
"341720602",1
"341720602",4
"341720602",2
"341720602",2
"341720602",2
"341720602",2
"341720602",3
"341720901",2
"341720602",3
"341720901",1
"341720602",4
"341720602",3
"341720901",1
"341720602",4
"341720901",2
"341720901",2
"341720602",4
"341720901",2
"341720602",4
"341720901",1
"341721001",1
"341721001",1
"341721001",1
"341721001",1
"341721001",1
"341721001",1
"341721001",1
"341721001",1
"341721001",2
"341721001",1
"341721001",1
"341721001",1
"341720801",3
"341721001",2
"341721001",1
"341721001",2
"341720803",1
"341721001",1
"341721001",2
"341721001",2
"341721001",2
"341721001",2
"341721001",1
"341720801",2
"341721001",1
"341721001",2
"341720801",1
"341721001",2
"341721001",2
"341721001",3
"341721001",2
"341721001",2
"341721001",2
"341721001",2
"341721001",2
"341720801",4
"341721001",1
"341721001",1
"341721001",2
"341721001",2
"341721001",1
"341721001",2
"341721001",1
"341721001",1
"341721001",2
"341721001",1
"341721001",1
"341721001",1
"341721001",1
"341721001",1
"341721001",2
"341721001",1
"341721001",2
"341721001",2
"341721001",1
"341721001",1
"341721001",2
"341721001",2
"341721001",2
"341720801",1
"341721001",1
"341721001",1
"341721001",2
"341720801",3
"341720801",2
"341720801",2
"341720801",3
"341720801",3
"341721001",1
"341721001",2
"341721001",2
"341721001",2
"341721002",2
"341721001",1
"341721002",2
"341721002",2
"341721002",1
"341721002",2
"341721002",1
"341721001",2
"341721001",1
"341721001",1
"341721001",1
"341721001",1
"341721001",2
"341721001",2
"341721001",2
"341721001",2
"341721001",2
"341721001",2
"341721001",2
"341721001",2
"341721001",1
"341721001",1
"341721001",3
"341721001",1
"341721002",1
"341721002",1
"341721002",1
"341721002",1
"341721001",3
"341721001",1
"341721001",2
"341721001",1
"341721001",1
"341721001",8
"341721001",1
"341721001",1
"341721001",5
"341721001",2
"341721001",2
"341721002",2
"341721002",2
"341721002",2
"341721002",2
"341721002",1
"341721001",1
"341721002",1
"341721002",1
"341721002",2
"341721001",4
"341721001",4
"341721002",2
"341721002",2
"341721001",1
"341721002",2
"341721002",2
"341721002",2
"341721001",5
"341721001",6
"341721001",1
"341721001",1
"341721001",1
"341721001",1
"341721001",1
"341721002",2
"341721001",1
"341721001",1
"341721001",1
"341721001",1
"341721001",1
"341721002",2
"341721001",2
"341721001",2
"341721002",1
"341721001",2
"341721001",1
"341721001",1
"341721002",5
"341720801",2
"341721001",3
"341721001",3
"341721001",3
"341721001",3
"341721001",2
"341721001",1
"341721001",1
"341721001",4
"341721001",1
"341721001",2
"341721001",2
"341721001",1
"341721001",2
"341721001",1
"341721001",1
"341721001",1
"341721001",1
"341721001",1
"341721001",2
"341721001",1
"341721001",1
"341721001",2
"341721001",2
"341721001",2
"341721001",2
"341721001",1
"341721001",1
"341721001",1
"341721001",2
"341721001",1
"341721001",1
"341721001",6
"341721001",2
"341721001",1
"341721001",2
"341721001",1
"341721002",2
"341721002",1
"341721002",1
"341721002",1
"341721002",1
"341720801",2
"341721002",1
"341721002",1
"341721002",1
"341721002",2
"341721002",1
"341721002",1
"341721002",1
"341721002",1
"341721002",1
"341721102",4
"341721102",5
"341721002",1
"341721102",2
"341721002",3
"341721002",1
"341721002",2
"341721002",1
"341721002",2
"341721001",2
"341721001",1
"341721002",2
"341721002",1
"341721102",1
"341721102",5
"341980101",2
"341980101",2
"341980101",2
"341980101",1
"341980101",2
"341980101",2
"341980101",2
"341980101",2
"341980101",2
"341980101",2
"341980101",1
"341980101",1
"341980101",1
"341980101",2
"341980101",2
"341980101",2
"341980101",2
"341980101",2
"341980101",2
"341980101",2
"341980101",2
"341980101",2
"341980101",2
"341980101",2
"341980101",2
"341980101",2
"341980101",2
"341980101",2
"341980101",2
"341980101",2
"341980101",2
"341980101",2
"341980101",2
"341980101",2
"341980101",2
"341980101",2
"341980101",2
"341980101",2
"341980101",2
"341980101",2
"341980101",2
"341980101",2
"341980101",2
"341980101",2
"341980101",2
"341980101",2
"341980101",3
"341980101",2
"341980101",2
"341980101",3
"341980101",1
"341980101",2
"341980101",3
"341980101",2
"341980101",2
"341980101",2
"341980101",2
"341980101",2
"341980101",2
"341980101",2
"341980101",2
"341980101",2
"341980101",2
"341980101",3
"341980101",2
"341980101",2
"341980101",2
"341980101",2
"341980101",2
"341980101",1
"341980101",2
"341980101",2
"341980101",1
"341980101",2
"341980101",2
"341980101",2
"341980101",2
"341980101",2
"341980101",2
"341980101",2
"341980101",1
"341980101",2
"341980101",3
"341980101",2
"341980101",2
"341980101",2
"341980101",2
"341980101",2
"341980101",3
"341980101",2
"341980101",2
"341980101",3
"341980101",2
"341980101",2
"341980101",2
"341980103",1
"341980101",2
"341980101",2
"341980101",3
"341980101",3
"341980101",2
"341980101",2
"341980101",2
"341980101",2
"341980101",2
"341980101",2
"341980101",3
"341980101",2
"341980101",1
"341980101",2
"341980101",2
"341980101",2
"341980101",2
"341980101",2
"341980101",1
"341980101",2
"341980101",1
"341980101",2
"341980103",2
"341980101",1
"341980101",1
"341980101",1
"341980101",2
"341980101",2
"341980101",1
"341980103",1
"341980101",1
"341980103",1
"341980103",1
"341980103",2
"341980103",2
"341980103",2
"341980103",2
"341980103",1
"341980103",1
"341980103",2
"341980103",1
"341980101",2
"341980103",1
"341980103",1
"341980103",1
"341980101",2
"341980101",2
"341980101",2
"341980101",2
"341980101",2
"341980101",1
"341980101",1
"341980101",1
"341980101",1
"341980101",2
"341980101",1
"341980101",1
"341980101",1
"341980101",1
"341980101",2
"341980101",1
"341980101",1
"341980101",1
"341980101",1
"341980101",1
"341980101",1
"341980101",2
"341980101",1
"341980101",1
"341980101",2
"341980101",2
"341980101",2
"341980101",2
"341980101",3
"340580102",2
"340580102",1
"340580102",2
"340580102",2
"340580102",1
"340580102",2
"340580102",2
"340580102",3
"340580102",3
"340580102",3
"340580102",2
"340580102",2
"340580102",2
"340580102",2
"340580102",2
"340580102",1
"340580102",1
"340580102",1
"340580102",1
"340580102",1
"340580102",3
"340580102",3
"340580102",3
"340580102",2
"340580102",2
"340580102",2
"340580102",2
"340580102",1
"340580102",1
"340580102",1
"340580102",1
"341980104",1
"341980101",1
"341980101",1
"341980101",1
"341980101",2
"341980101",2
"341980101",1
"341980101",2
"340580102",1
"340580102",1
"340580102",2
"340580102",3
"341980104",1
"341980104",2
"340580102",1
"340580102",2
"340580102",1
"340580102",1
"340580102",1
"340580102",1
"340580102",1
"340580102",1
"340580102",1
"340580102",2
"340580102",1
"340580102",2
"340580102",2
"340580102",1
"340580102",1
"340580102",1
"341980101",2
"341980101",2
"341980101",1
"341980101",1
"341980101",2
"341980101",2
"341980101",1
"341980101",1
"341980101",1
"341980101",2
"341980101",1
"341980101",1
"341980101",2
"341980101",1
"341980101",2
"341980101",2
"341980101",6
"341980101",1
"341980101",2
"341980101",2
"341980101",2
"341980101",1
"341980101",1
"341980101",1
"341980101",2
"341980101",2
"341980101",1
"341980101",1
"341980101",2
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980104",1
"341980104",2
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980101",1
"341980101",1
"341980101",1
"341980101",1
"341980104",1
"341980104",2
"341980103",1
"341980103",2
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",2
"341980103",1
"341980103",1
"341980103",2
"341980101",1
"341980101",1
"341980101",2
"341980101",2
"341980103",1
"341980103",1
"341980103",1
"341980103",2
"341980103",2
"341980103",2
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",3
"341980103",2
"341980103",2
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",2
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",2
"341980103",1
"341980101",2
"341980101",2
"341980101",2
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",2
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",2
"341980103",1
"341980103",2
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",2
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",2
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",2
"341980103",1
"341980103",1
"341980103",1
"341980103",2
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",2
"341980103",2
"341980103",3
"341980103",1
"341980103",1
"341980103",1
"341980103",2
"341980103",2
"341980103",1
"341980103",1
"341980103",2
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",2
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980101",2
"341980103",2
"341980103",1
"341980103",2
"341980103",3
"341980103",3
"341980103",2
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",2
"341980103",1
"341980103",2
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",2
"341980103",1
"341980103",1
"341980103",2
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",2
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980102",1
"341980102",1
"341980102",1
"341980102",1
"341980102",1
"341980102",1
"341980102",2
"341980102",3
"341980103",1
"341980103",2
"341980102",1
"341980102",2
"341980103",1
"341980101",2
"341980101",1
"341980101",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980103",2
"341980103",1
"341980103",1
"341980103",1
"341980103",1
"341980101",1
"341980101",1
"341980101",1
"341980101",2
"341980101",1
"341980101",2
"341980101",2
"341980101",2
"341980101",2
"341980101",1
"341980101",2
"341980101",1
"341980101",1
"341980101",2
"341980101",2
"341980101",2
"341980101",2
"341980101",1
"341980101",2
"341980101",2
"341980101",1
"341980101",2
"341980101",2
"341980101",1
"341980101",1
"341980101",2
"341980101",3
"341980101",3
"341980101",2
"341980101",3
"341980101",3
"341980101",3
"341980101",2
"341980101",3
"341980101",3
"341980101",2
"341980101",2
"341980101",1
"341980101",1
"341980101",2
"341980101",3
"341980101",1
"341980101",1
"341980101",1
"341980101",1
"341980101",2
"341980101",2
"341980101",2
"341980101",2
"341980101",4
"341980101",3
"341980101",2
"341980101",2
"341980101",1
"341980101",2
"341980101",2
"341980101",2
"341980101",1
"341980101",2
"341980101",2
"341980101",3
"341980101",4
"341980101",4
"341980101",4
"341980101",2
"341980101",2
"341980101",2
"341980101",2
"341980101",2
"341980101",2
"341980101",2
"341980101",1
"341980101",2
"341980101",2
"341980101",2
"341980101",1
"341980101",1
"341980101",1
"341980101",3
"341980101",2
"341980101",3
"341980101",2
"341980101",2
"341980101",2
"341980101",2
"341980101",2
"341980101",2
"341980101",2
"341980101",2
"341980101",2
"341980101",2
"341980101",2
"341980101",2
"341980101",1
"341980101",1
"341980101",1
"341980101",1
"341980101",1
"341980101",2
"341980101",1
"341980103",2
"341980101",1
"341980101",1
"341980101",1
"341980101",2
"341980101",2
"341980101",1
"341980101",1
"341980101",2
"341980101",1
"341980101",1
"341980101",1
"341980101",2
"341980101",3
"341980101",1
"341980101",1
"341980101",1
"341980101",1
"341980101",2
"341980101",1
"341980101",2
"341980101",2
"341980101",2
"341980101",2
"341980101",1
"341980101",2
"341980101",2
"341980101",2
"341980101",2
"341980101",2
"341980101",2
"341980101",2
"341980101",2
"341980101",2
"341980101",2
"341980101",2
"341980101",2
"341980101",1
"341980101",2
"341980101",2
"341980101",2
"341980101",2
"341980101",2
"341980101",2
"341980101",2
"341980101",2
"341980101",2
"341980101",2
"341980101",2
"341980101",2
"341980101",2
"341980101",2
"341980101",2
"341980103",2
"341980103",2
"341980103",1
"341980103",2
"341980103",1
"341980103",1
"341980101",2
"341980101",2
"341980103",1
"341980103",1
"341980103",1
"341980101",2
"341980103",2
"341980101",2
"341980101",2
"340580101",1
"340580101",1
"340580101",1
"340580101",1
"340580101",1
"340580101",1
"340580101",1
"340580101",1
"340580101",1
"340580101",1
"340580101",2
"340580101",1
"340580101",1
"340580101",1
"340580101",1
"340580101",3
"340580101",2
"340580101",2
"340580101",2
"340580101",3
"340580101",2
"340580101",2
"340580101",5
"340580101",2
"340580101",3
"340580101",2
"340580101",2
"340580101",2
"340580101",2
"340580101",2
"340580101",2
"340580101",1
"340580101",3
"340580101",2
"340580101",2
"340580101",2
"340580101",2
"340580101",3
"340580101",3
"340580102",2
"340580101",2
"340580101",3
"340580101",3
"340580101",3
"340580101",1
"340580101",1
"340580101",3
"340580101",3
"340580101",2
"340580101",2
"340580102",1
"340580102",1
"340580102",1
"340580102",1
"340580101",1
"340580101",1
"340580101",1
"340580101",1
"340580101",1
"340580101",1
"340580101",1
"340580102",2
"340580101",1
"340580101",1
"340580101",1
"340580101",1
"340580101",1
"340580102",2
"340580101",2
"340580101",2
"340580102",2
"340580102",2
"340580101",2
"340580101",1
"340580101",1
"340580101",2
"340580101",1
"340580101",1
"340580101",1
"340580101",1
"340580101",1
"340580101",1
"340580101",1
"340580101",1
"340580101",1
"340580101",1
"340580101",2
"340580101",1
"340580101",1
"340580101",1
"340580101",1
"340580101",1
"340580101",1
"340580101",1
"340580102",1
"340580102",1
"340580102",1
"340580102",2
"340580101",1
"340580101",1
"340580101",1
"340580101",2
"340580101",1
"340580101",1
"340580101",1
"340580101",1
"340580101",1
"340580101",1
"340580101",2
"340580101",1
"340580101",1
"340580101",1
"340580101",2
"340580102",1
"340580101",1
"340580101",2
"340580101",1
"340580101",1
"340580101",1
"340580102",2
"340580101",2
"340580101",2
"340580102",1
"340580102",1
"340580102",1
"340580101",1
"340580101",1
"340580101",1
"340580101",1
"340580101",1
"340580101",1
"340580102",1
"340580102",2
"340580102",1
"340580102",2
"340580102",2
"340580102",2
"340580102",1
"340580102",1
"340580102",2
"340580102",1
"340580102",2
"340580101",2
"340580102",2
"340580102",1
"340580102",1
"340580102",1
"340580102",2
"340580102",1
"340580101",2
"340580101",1
"340580101",2
"340580101",2
"340580101",1
"340580101",2
"340580101",1
"340580101",2
"340580101",2
"340580101",2
"340580101",2
"340580101",2
"340580102",1
"340580102",1
"340580101",1
"340580101",1
"340580101",1
"340580101",1
"340580102",1
"340580101",2
"340580101",2
"340580101",2
"340580101",1
"340580102",1
"340580102",1
"340580101",1
"343070000",1
"340580102",1
"340580101",1
"340580101",2
"340580101",2
"340580101",2
"340580102",2
"340580101",2
"340580101",3
"340580101",3
"340580102",1
"340580102",1
"340580102",1
"340580101",2
"340580101",2
"340580101",1
"340580101",3
"340580101",3
"340580101",3
"340580101",2
"340580101",3
"340580101",1
"340580101",2
"340580101",2
"340580101",1
"340580101",1
"340580101",2
"340580101",1
"340580101",1
"340580101",1
"340580101",1
"340580103",2
"340580103",3
"340580103",2
"340580103",3
"340580101",1
"340580101",1
"340580101",1
"340580101",1
"340580101",1
"340580101",1
"340580101",1
"340580103",2
"340580103",2
"340580103",2
"340580103",1
"340580101",1
"340580101",1
"340580101",1
"340580103",1
"340580103",1
"340580101",2
"340580101",2
"340580103",2
"340580101",2
"340580101",2
"340580101",1
"340580101",1
"340580101",1
"340580101",2
"340580101",1
"340580101",1
"340580101",2
"340580101",1
"340580101",1
"343070000",2
"340580101",1
"340580101",1
"340580101",1
"340580101",2
"340580101",1
"340580103",2
"340580101",2
"340580101",1
"340580101",2
"340580101",1
"343070000",2
"340580101",1
"340580103",3
"340580103",1
"340580103",1
"340580101",1
"340580101",1
"340580101",2
"340580101",1
"340580101",1
"340580101",1
"340580101",1
"340580101",2
"340580101",2
"340580101",1
"340580101",1
"340580101",1
"340580101",1
"340580101",1
"340580101",1
"340580101",1
"340580101",1
"340580101",1
"340580101",1
"340580101",2
"340580101",1
"340580101",2
"340580101",1
"340580101",1
"340580101",1
"340580101",1
"340580101",1
"340580101",1
"340580101",1
"340580101",1
"340580101",1
"340580101",2
"340580101",2
"340580102",1
"340580102",1
"340580102",1
"340580102",1
"340580101",2
"340580101",1
"340580101",2
"340580101",1
"340580101",1
"340580102",1
"340580101",1
"340580101",1
"340580101",1
"340580101",2
"340580101",1
"340580101",1
"340580101",2
"340580101",1
"340580101",1
"340580101",2
"340580101",1
"340580101",1
"340580101",1
"340580101",1
"340580102",1
"340580102",2
"340580102",2
"340580101",1
"340580101",1
"340580101",2
"340580101",2
"340580101",2
"340580101",2
"340580101",2
"340580101",2
"340580101",2
"340580101",2
"340580101",1
"340580101",1
"340580101",2
"340580101",2
"340580101",2
"340580101",2
"340580101",2
"340580101",2
"340580101",2
"340580101",1
"340580101",2
"340580101",2
"340580101",2
"340580101",1
"340580102",1
"340580101",1
"340580101",1
"340580101",2
"340580101",2
"340580101",1
"340580101",1
"340580101",1
"340580101",1
"340580101",2
"340580101",2
"340580101",2
"340580101",1
"340580101",1
"340580102",1
"340580101",1
"340580101",1
"340580101",1
"340580101",1
"340580101",2
"340580101",2
"340580101",2
"340580101",1
"340580101",3
"340580101",2
"340580101",2
"340580102",2
"340580101",1
"340580101",2
"340580101",2
"340580101",1
"340580101",1
"340580101",1
"340580101",2
"340580101",2
"340580101",2
"340580101",1
"340580101",1
"340580101",1
"340580101",3
"340580101",1
"340580101",2
"340580101",1
"340580101",1
"340580101",2
"340580101",1
"340580101",3
"340580101",2
"340580101",3
"340580101",3
"340580101",3
"340580101",2
"340580101",1
"340580101",2
"340580101",2
"340580101",3
"340580101",4
"340580101",3
"340580101",4
"340580101",3
"340580101",3
"340580101",2
"340580101",2
"340580101",1
"340580101",3
"340580101",3
"340580101",4
"340580101",2
"340580101",4
"340580101",2
"340580101",1
"340580101",2
"340580101",2
"340580101",2
"340580101",3
"340580101",2
"340580102",1
"340580102",2
"340580102",2
"340580101",1
"340580102",1
"340580101",1
"340580101",1
"340580101",1
"340580102",1
"340580102",1
"340580102",1
"340580102",1
"340580102",1
"340580102",1
"340580102",1
"340580102",1
"340580102",1
"340580102",1
"340580102",1
"340580102",1
"340580102",1
"340580102",1
"340580102",1
"340580102",1
"340580102",1
"340580102",1
"340580102",1
"340580102",1
"340580102",1
"340580102",1
"340580101",1
"340580101",1
"340580101",1
"340580101",1
"340580102",1
"340580102",2
"340580101",1
"340580102",1
"340580102",2
"340580102",1
"340580102",1
"340580101",1
"340580101",1
"340580101",1
"340580101",1
"340580102",2
"340580102",1
"340580102",1
"340580101",1
"340580101",1
"340580102",1
"340580102",2
"340580101",1
"340580101",1
"340580101",1
"340580101",1
"340580101",1
"340580102",1
"340580102",1
"340580102",1
"340580101",1
"340580102",1
"340580102",1
"340580102",2
"340580102",1
"340580102",1
"340580102",1
"340580102",1
"340580102",1
"340580102",1
"340580101",1
"340580102",1
"340580102",1
"340580102",1
"340580102",2
"340580102",2
"340580102",1
"340580101",1
"340580102",1
"340580101",1
"340580102",1
"340580102",1
"340580102",1
"340580102",1
"340580102",1
"340580101",1
"340580101",1
"340580101",1
"340580101",1
"340580101",1
"340580101",1
"340580102",1
"340580102",1
"340580101",2
"340580102",1
"340580101",1
"340580101",1
"340580101",1
"340580101",1
"340580102",1
"340580102",1
"340580102",1
"340580102",2
"340580102",3
"340580102",2
"340580101",2
"340580101",3
"340580101",1
"340580102",1
"340580102",1
"340580102",1
"340580101",1
"340580102",1
"340580102",1
"340580102",1
"340580102",1
"340580102",1
"340580102",1
"340580102",1
"340580102",1
"340580101",1
"340580102",1
"340580102",1
"340580102",1
"340580102",1
"340580102",2
"340580102",1
"340580102",1
"340580101",2
"340580101",2
"340580101",1
"340580102",1
"340580101",1
"340580102",2
"340580102",2
"340580101",1
"340580101",1
"340580101",2
"340580101",2
"340580101",1
"340580101",2
"340580102",2
"340580101",2
"340580101",1
"340580102",2
"340580102",2
"340580102",1
"340580102",2
"340580102",1
"340580102",1
"340580102",1
"340580102",1
"340580101",2
"340580101",2
"340580101",2
"340580101",2
"340580101",1
"340580101",1
"340580101",1
"340580101",2
"340580101",2
"340580101",1
"340580102",1
"340580102",1
"340580101",1
"340580101",1
"340580101",1
"340580101",1
"340580101",1
"340580101",1
"340580101",1
"340580101",1
"340580102",1
"340580102",1
"340580101",2
"340580101",2
"340580101",1
"340580101",2
"340580101",1
"340580101",1
"340580102",1
"340580102",1
"340580102",2
"340580102",2
"340580102",2
"340580102",2
"340580101",2
"340580101",1
"340580101",1
"340580101",1
"340580102",1
"340580101",1
"340580102",2
"340580101",1
"340580101",1
"340580102",1
"340580102",1
"340580102",2
"340580102",1
"340580102",1
"340580101",2
"340580101",2
"340580101",1
"340580102",2
"340580102",2
"340580102",1
"340580102",1
"340580102",1
"340580102",1
"340580102",1
"340580102",1
"340580101",1
"340580101",1
"340580101",1
"340580101",1
"340580101",2
"340580102",1
"340580102",2
"340580102",1
"340580102",1
"340580102",1
"340580102",1
"340580102",1
"340580102",1
"340580102",1
"340580102",1
"340580102",1
"340580102",2
"340580102",1
"340580102",1
"340580102",1
"340580102",1
"340580102",1
"340580102",1
"340580103",1
"340580103",1
"340580102",2
"340580102",2
"340580102",1
"340580101",2
"340580102",1
"340580102",1
"340580101",2
"340580101",2
"340580101",2
"340580101",2
"340580101",2
"340580101",3
"340580101",3
"340580102",1
"340580102",1
"340580101",2
"340580101",3
"340580102",1
"340580102",1
"340580102",2
"340580102",2
"340580102",1
"340580102",2
"340580102",2
"343070000",2
"340580101",2
"340580101",2
"340580101",3
"340580102",1
"340580102",2
"340580102",2
"340580102",2
"340580101",2
"340580102",2
"340580101",3
"340580101",3
"340580101",2
"340580101",2
"340580101",2
"340580101",2
"340580101",2
"340580101",2
