"","taux","scenario","densifyGround","maxBuiltRatio","maximumDensity","PopNotPutUp","UnbuiltArea","AvgCellPop","AreaExpansion","BuiltFloorArea","CellesOpenTiUrb","AvgArtifRate","impact","GrndDensifiedCells"
"9137",1.4,"tendanciel",TRUE,78,FALSE,0,3510155,573.336,6003463,19702762,39,43.63,1451094,277
"9138",1.4,"tendanciel",TRUE,78,TRUE,0,3702480,965.724,5811138,20115555,41,70.524,1703298,149
"9139",1.4,"tendanciel",TRUE,79,FALSE,0,3772071,614.459,5741547,19555879,43,44.716,1483264,246
"9140",1.4,"tendanciel",TRUE,79,TRUE,0,3268381,908.838,6245237,20355431,40,71.62,1659082,164
"9141",1.4,"tendanciel",TRUE,80,FALSE,0,3722632,583.274,5790986,19768287,43,42.96,1403767,274
"9142",1.4,"tendanciel",TRUE,80,TRUE,0,3767014,1010.887,5746604,19653623,41,72.926,1590192,140
"9143",1.4,"tendanciel",TRUE,81,FALSE,0,3665032,599.55,5848586,20237446,41,44.714,1595526,259
"9144",1.4,"tendanciel",TRUE,81,TRUE,0,3841191,1049.096,5672427,20847676,43,75.032,1608282,136
"9145",1.4,"tendanciel",TRUE,82,FALSE,0,3578642,614.351,5934976,19985643,41,45.936,1646212,259
"9146",1.4,"tendanciel",TRUE,82,TRUE,0,3489195,976.179,6024423,20345824,42,74.931,1671346,145
"9147",1.4,"tendanciel",TRUE,83,FALSE,0,3731133,635.728,5782485,19539129,43,46.483,1486418,245
"9148",1.4,"tendanciel",TRUE,83,TRUE,0,3300214,984.145,6213404,20457629,46,76.899,2006943,139
"9149",1.4,"tendanciel",TRUE,84,FALSE,0,3894834,646.234,5618784,19529521,43,46.056,1480236,237
"9150",1.4,"tendanciel",TRUE,84,TRUE,0,3600771,1029.031,5912847,20464216,42,77.393,1833576,129
"9151",1.4,"tendanciel",TRUE,85,FALSE,0,3416039,630.177,6097579,20046300,40,48.703,1753595,252
"9152",1.4,"tendanciel",TRUE,85,TRUE,0,3788628,1085.42,5724990,20093781,44,78.64,1829490,131
"9153",1.4,"tendanciel",TRUE,86,FALSE,0,4160457,692.696,5353161,19893252,43,46.958,1265152,218
"9154",1.4,"tendanciel",TRUE,86,TRUE,0,3566764,1054.807,5946854,19818140,42,79.503,1810975,136
"9155",1.4,"tendanciel",TRUE,87,FALSE,0,3534869,627.696,5978749,20028193,41,47.45,1582236,250
"9156",1.4,"tendanciel",TRUE,87,TRUE,0,3267667,1017.332,6245951,20300761,40,80.076,1902870,135
"9157",1.4,"tendanciel",TRUE,88,FALSE,0,3856504,700.318,5657114,20079186,42,50.152,1407672,223
"9158",1.4,"tendanciel",TRUE,88,TRUE,0,3243454,1038.529,6270164,21018324,42,81.643,2041779,132
"9159",1.4,"tendanciel",TRUE,89,FALSE,0,3689386,653.303,5824232,19745530,41,48.374,1671018,239
"9160",1.4,"tendanciel",TRUE,89,TRUE,0,3696474,1118.386,5817144,19599347,42,82.163,1860600,124
"9161",1.4,"tendanciel",TRUE,90,FALSE,0,3571591,657.338,5942027,20273224,43,49.352,1542018,230
"9162",1.4,"tendanciel",TRUE,90,TRUE,0,3980191,1190.8,5533427,19357950,41,83.84,1622986,112
"9163",1.4,"tendanciel",TRUE,91,FALSE,0,3442686,639.678,6070932,20298513,41,48.959,1611256,238
"9164",1.4,"tendanciel",TRUE,91,TRUE,0,3120125,1050.473,6393493,19881554,43,85.02,2056156,131
"9165",1.4,"tendanciel",TRUE,92,FALSE,0,4104914,742.348,5408704,19042158,44,51.026,1419196,199
"9166",1.4,"tendanciel",TRUE,92,TRUE,0,3312238,1077.154,6201380,20967487,44,85.184,1872800,130
"9167",1.4,"tendanciel",TRUE,93,FALSE,0,3819687,734.269,5693931,19967764,43,52.722,1503176,206
"9168",1.4,"tendanciel",TRUE,93,TRUE,0,3739454,1184.006,5774164,19983297,44,86.44,1824714,112
"9169",1.4,"tendanciel",TRUE,94,FALSE,0,4111892,712.869,5401726,19501074,42,48.752,1458021,213
"9170",1.4,"tendanciel",TRUE,94,TRUE,0,3866404,1219.019,5647214,20606376,43,87.148,1704767,108
"9171",1.4,"tendanciel",TRUE,95,FALSE,0,3594081,695.208,5919537,19764228,43,51.926,1649009,215
"9172",1.4,"tendanciel",TRUE,95,TRUE,0,3750729,1212.722,5762889,20459433,41,88.933,1899628,104
"9173",1.4,"tendanciel",TRUE,96,FALSE,0,3547364,688.407,5966254,20008456,43,51.79,1510720,223
"9174",1.4,"tendanciel",TRUE,96,TRUE,0,3118896,1092.739,6394722,20410117,41,88.816,1925865,124
"9175",1.4,"tendanciel",TRUE,97,FALSE,0,3498385,710.357,6015233,20241378,43,53.9,1493206,207
"9176",1.4,"tendanciel",TRUE,97,TRUE,0,3654861,1238.862,5858757,20325962,44,90.413,2011870,112
"9177",1.4,"tendanciel",TRUE,98,FALSE,0,3782826,698.674,5730792,20354457,43,50.625,1595311,217
"9178",1.4,"tendanciel",TRUE,98,TRUE,0,3972453,1306.873,5541165,19711557,42,91.741,1732265,103
"9179",1.4,"tendanciel",TRUE,99,FALSE,0,3890429,753.728,5623189,19959687,42,53.452,1413532,204
"9180",1.4,"tendanciel",TRUE,99,TRUE,0,3732417,1275.799,5781201,20417570,42,93.245,1904130,100
"9181",1.5,"reduction",FALSE,100,FALSE,43397,0,576.01,6115664,18290353,294,52.004,3021672,0
"9182",1.5,"reduction",FALSE,100,TRUE,45347,0,1094.098,6120000,18200000,153,100,3044000,0
"9183",1.5,"reduction",FALSE,50,FALSE,49598,0,264.418,6110318,16939355,617,24.758,3143749,0
"9184",1.5,"reduction",FALSE,50,TRUE,42848,0,555.216,6120000,17940000,306,50,3130000,0
"9185",1.5,"reduction",FALSE,51,FALSE,40406,0,301.818,6103761,17832391,571,26.724,3174580,0
"9186",1.5,"reduction",FALSE,51,TRUE,34305,0,594.797,6120000,18992400,300,51,2974320,0
"9187",1.5,"reduction",FALSE,52,FALSE,33655,0,308.774,6107734,18344594,580,26.326,3160578,0
"9188",1.5,"reduction",FALSE,52,TRUE,36338,0,600.02,6115200,18428800,294,52,3090880,0
"9189",1.5,"reduction",FALSE,53,FALSE,36734,0,316.565,6102951,18619684,556,27.441,3084436,0
"9190",1.5,"reduction",FALSE,53,TRUE,42402,0,591.465,6105600,18020000,288,53,3143960,0
"9191",1.5,"reduction",FALSE,54,FALSE,44029,0,298.611,6103285,17785262,565,27.006,3120632,0
"9192",1.5,"reduction",FALSE,54,TRUE,38834,0,614.523,6112800,18144000,283,54,3134160,0
"9193",1.5,"reduction",FALSE,55,FALSE,38199,0,314.495,6119547,17817007,555,27.566,3129188,0
"9194",1.5,"reduction",FALSE,55,TRUE,46047,0,599.629,6116000,17776000,278,55,3183400,0
"9195",1.5,"reduction",FALSE,56,FALSE,36615,0,315.079,6113788,18427936,559,27.343,3135579,0
"9196",1.5,"reduction",FALSE,56,TRUE,40358,0,631.451,6115200,18547200,273,56,3129280,0
"9197",1.5,"reduction",FALSE,57,FALSE,35470,0,335.112,6111582,18325930,529,28.883,3188410,0
"9198",1.5,"reduction",FALSE,57,TRUE,42657,0,634.653,6110132,17623627,268,56.997,3128023,0
"9199",1.5,"reduction",FALSE,58,FALSE,38652,0,313.115,6105247,18180695,556,27.452,3227310,0
"9200",1.5,"reduction",FALSE,58,TRUE,41813,0,647.466,6124800,17794400,264,58,3194640,0
"9201",1.5,"reduction",FALSE,59,FALSE,40247,0,329.822,6106906,17714719,523,29.192,3155340,0
"9202",1.5,"reduction",FALSE,59,TRUE,35100,0,685.884,6112400,18596800,259,59,3141160,0
"9203",1.5,"reduction",FALSE,60,FALSE,42129,0,335.196,6110922,17616450,509,30.014,3144421,0
"9204",1.5,"reduction",FALSE,60,TRUE,41047,0,673.322,6120000,17976000,255,60,3024000,0
"9205",1.5,"reduction",FALSE,61,FALSE,38776,0,365.479,6107488,17912869,476,32.077,3177668,0
"9206",1.5,"reduction",FALSE,61,TRUE,39474,0,690.319,6124400,18617200,251,61,3145160,0
"9207",1.5,"reduction",FALSE,62,FALSE,34860,0,376.076,6107463,18987253,473,32.28,3164184,0
"9208",1.5,"reduction",FALSE,62,TRUE,36674,0,712.834,6125600,18054400,247,62,3179360,0
"9209",1.5,"reduction",FALSE,63,FALSE,31234,0,390.344,6105619,18673131,465,32.826,3134649,0
"9210",1.5,"reduction",FALSE,63,TRUE,28928,0,756.444,6123600,19479600,243,63,3190320,0
"9211",1.5,"reduction",FALSE,64,FALSE,42247,0,367.45,6107676,17689407,464,32.908,3167891,0
"9212",1.5,"reduction",FALSE,64,TRUE,41239,0,717.594,6118400,18611200,239,64,3189760,0
"9213",1.5,"reduction",FALSE,65,FALSE,29806,0,384.324,6116247,19129690,476,32.123,3174844,0
"9214",1.5,"reduction",FALSE,65,TRUE,35328,0,754.962,6110000,18850000,235,65,3075800,0
"9215",1.5,"reduction",FALSE,66,FALSE,44120,0,373.062,6120622,17635375,452,33.853,3163558,0
"9216",1.5,"reduction",FALSE,66,TRUE,43508,0,729.466,6124800,18110400,232,66,3146880,0
"9217",1.5,"reduction",FALSE,67,FALSE,40563,0,376.764,6109504,18410045,457,33.422,3109345,0
"9218",1.5,"reduction",FALSE,67,TRUE,49443,0,716.232,6110400,17527200,228,67,3143640,0
"9219",1.5,"reduction",FALSE,68,FALSE,45827,0,377.64,6107268,17872344,442,34.543,3156462,0
"9220",1.5,"reduction",FALSE,68,TRUE,27885,0,821.596,6120000,19230400,225,68,3223200,0
"9221",1.5,"reduction",FALSE,69,FALSE,43821,0,380.457,6108247,17900446,444,34.393,3128783,0
"9222",1.5,"reduction",FALSE,69,TRUE,42680,0,766.054,6126978,17939350,222,68.998,3074528,0
"9223",1.5,"reduction",FALSE,70,FALSE,27650,0,440.7,6104373,19382569,420,36.336,3055084,0
"9224",1.5,"reduction",FALSE,70,TRUE,48479,0,753.509,6104000,17528000,218,70,3068800,0
"9225",1.5,"reduction",FALSE,71,FALSE,36904,0,407.037,6113275,18187668,432,35.378,3071230,0
"9226",1.5,"reduction",FALSE,71,TRUE,33186,0,835.153,6106000,19312000,215,71,3158080,0
"9227",1.5,"reduction",FALSE,72,FALSE,34715,0,414.986,6117711,18671783,429,35.651,3130337,0
"9228",1.5,"reduction",FALSE,72,TRUE,42077,0,805.033,6105600,18144000,212,72,3173760,0
"9229",1.5,"reduction",FALSE,73,FALSE,39000,0,416.652,6108208,18071698,417,36.62,3120816,0
"9230",1.5,"reduction",FALSE,73,TRUE,38801,0,832.263,6102800,17549200,209,73,3121480,0
"9231",1.5,"reduction",FALSE,74,FALSE,33092,0,425.716,6105302,18571739,422,36.169,3089777,0
"9232",1.5,"reduction",FALSE,74,TRUE,34394,0,861.594,6127200,18411200,207,74,2992560,0
"9233",1.5,"reduction",FALSE,75,FALSE,38334,0,410.376,6105676,17901709,425,35.916,3197904,0
"9234",1.5,"reduction",FALSE,75,TRUE,37909,0,857.034,6120000,18480000,204,75,3144000,0
"9235",1.5,"reduction",FALSE,76,FALSE,38519,0,431.25,6102917,17999247,404,37.766,3204934,0
"9236",1.5,"reduction",FALSE,76,TRUE,27793,0,920.154,6110400,19760000,201,76,2967040,0
"9237",1.5,"reduction",FALSE,77,FALSE,45223,0,436.253,6104767,17641056,384,39.745,3101883,0
"9238",1.5,"reduction",FALSE,77,TRUE,38290,0,876.653,6129200,18356800,199,77,3110800,0
"9239",1.5,"reduction",FALSE,78,FALSE,35184,0,464.817,6120826,19012390,382,40.058,3117000,0
"9240",1.5,"reduction",FALSE,78,TRUE,38609,0,888.444,6115200,18376800,196,78,3194880,0
"9241",1.5,"reduction",FALSE,79,FALSE,41581,0,446.901,6104852,17844846,383,39.849,3197841,0
"9242",1.5,"reduction",FALSE,79,TRUE,29891,0,942.541,6130400,19560400,194,79,3087320,0
"9243",1.5,"reduction",FALSE,80,FALSE,35876,0,461.796,6117696,18353623,383,39.933,3099983,0
"9244",1.5,"reduction",FALSE,80,TRUE,47841,0,863.366,6112000,17760000,191,80,3104000,0
"9245",1.5,"reduction",FALSE,81,FALSE,45907,0,435.606,6108218,17927672,383,39.871,3167083,0
"9246",1.5,"reduction",FALSE,81,TRUE,45648,0,884.106,6123600,17496000,189,81,3100680,0
"9247",1.5,"reduction",FALSE,82,FALSE,36183,0,467.093,6119980,19016308,378,40.476,3048690,0
"9248",1.5,"reduction",FALSE,82,TRUE,36491,0,942.529,6133600,18794400,187,82,3089760,0
"9249",1.5,"reduction",FALSE,83,FALSE,36213,0,449.188,6110272,18264098,393,38.869,3095844,0
"9250",1.5,"reduction",FALSE,83,TRUE,35471,0,963.44,6108800,18392800,184,83,3057720,0
"9251",1.5,"reduction",FALSE,84,FALSE,47303,0,467.347,6121299,17363772,354,43.23,3092973,0
"9252",1.5,"reduction",FALSE,84,TRUE,49948,0,894.484,6115200,17337600,182,84,3155040,0
"9253",1.5,"reduction",FALSE,85,FALSE,49921,0,429.612,6111214,17368110,379,40.311,3068773,0
"9254",1.5,"reduction",FALSE,85,TRUE,47704,0,916.889,6120000,17782000,180,85,3213000,0
"9255",1.5,"reduction",FALSE,86,FALSE,35617,0,496.154,6117514,18415346,357,42.84,3180065,0
"9256",1.5,"reduction",FALSE,86,TRUE,54777,0,887.455,6123200,17372000,178,86,3264560,0
"9257",1.5,"reduction",FALSE,87,FALSE,31436,0,479.651,6108741,18629696,378,40.402,3140257,0
"9258",1.5,"reduction",FALSE,87,TRUE,33985,0,1015.676,6124800,18931200,176,87,3145920,0
"9259",1.5,"reduction",FALSE,88,FALSE,42633,0,477.84,6115827,17807497,356,42.948,3127288,0
"9260",1.5,"reduction",FALSE,88,TRUE,48214,0,945.575,6124800,17600000,174,88,3072960,0
"9261",1.5,"reduction",FALSE,89,FALSE,45124,0,518.947,6119124,17806209,323,47.362,3081618,0
"9262",1.5,"reduction",FALSE,89,TRUE,39556,0,1006.907,6123200,18262800,172,89,3147040,0
"9263",1.5,"reduction",FALSE,90,FALSE,48147,0,471.625,6102477,17128835,349,43.714,3106656,0
"9264",1.5,"reduction",FALSE,90,TRUE,41314,0,1008.412,6120000,17928000,170,90,3096000,0
"9265",1.5,"reduction",FALSE,91,FALSE,47935,0,486.162,6104811,17334785,339,45.021,3126882,0
"9266",1.5,"reduction",FALSE,91,TRUE,35179,0,1056.935,6115200,18491200,168,91,3144960,0
"9267",1.5,"reduction",FALSE,92,FALSE,51730,0,479.208,6119090,16671497,336,45.529,3169010,0
"9268",1.5,"reduction",FALSE,92,TRUE,30545,0,1097.584,6108800,19136000,166,92,3102240,0
"9269",1.5,"reduction",FALSE,93,FALSE,42273,0,521.318,6103632,18282297,327,46.664,3118886,0
"9270",1.5,"reduction",FALSE,93,TRUE,30958,0,1101.733,6138000,19455600,165,93,3087600,0
"9271",1.5,"reduction",FALSE,94,FALSE,39731,0,518.003,6119882,17541907,334,45.807,3127486,0
"9272",1.5,"reduction",FALSE,94,TRUE,37108,0,1077.521,6128800,18348800,163,94,3079440,0
"9273",1.5,"reduction",FALSE,95,FALSE,34676,0,551.294,6104887,18851066,323,47.251,3218404,0
"9274",1.5,"reduction",FALSE,95,TRUE,29822,0,1136.161,6118000,19608000,161,95,3047600,0
"9275",1.5,"reduction",FALSE,96,FALSE,38298,0,553.797,6127491,18041588,315,48.631,3122174,0
"9276",1.5,"reduction",FALSE,96,TRUE,41221,0,1078.761,6105600,18624000,159,96,3267840,0
"9277",1.5,"reduction",FALSE,97,FALSE,31363,0,558.095,6131819,18955436,325,47.168,3109842,0
"9278",1.5,"reduction",FALSE,97,TRUE,37910,0,1106.544,6130400,18507600,158,97,3294120,0
"9279",1.5,"reduction",FALSE,98,FALSE,37963,0,546.191,6115909,18479758,320,47.781,2987620,0
"9280",1.5,"reduction",FALSE,98,TRUE,25845,0,1198.071,6115200,19521600,156,98,3077200,0
"9281",1.5,"reduction",FALSE,99,FALSE,46511,0,541.476,6104314,17410085,307,49.709,3170426,0
"9282",1.5,"reduction",FALSE,99,TRUE,24757,0,1212.819,6138000,20116800,155,99,3160080,0
"9283",1.5,"reduction",TRUE,100,FALSE,14369,0,684.052,6110357,20125048,44,52.675,1666910,223
"9284",1.5,"reduction",TRUE,100,TRUE,4237,0,1303.169,6109071,21644222,44,94.276,1947667,106
"9285",1.5,"reduction",TRUE,50,FALSE,321,0,435.293,6112244,21173836,39,31.058,1584886,404
"9286",1.5,"reduction",TRUE,50,TRUE,4442,0,583.479,6106461,20998637,41,42.524,1693636,285
"9287",1.5,"reduction",TRUE,51,FALSE,15203,0,419.408,6106503,19907977,41,32.139,1691562,389
"9288",1.5,"reduction",TRUE,51,TRUE,4075,0,604.838,6109104,21091807,41,43.761,1829282,276
"9289",1.5,"reduction",TRUE,52,FALSE,0,77856,442.397,6024426,21241116,43,31.182,1682749,394
"9290",1.5,"reduction",TRUE,52,TRUE,14487,0,581.399,6107337,19991600,42,44.514,1836313,271
"9291",1.5,"reduction",TRUE,53,FALSE,5034,0,452.527,6108778,20990177,41,33.128,1641650,374
"9292",1.5,"reduction",TRUE,53,TRUE,549,0,633.418,6108291,21628425,44,45.18,1725795,266
"9293",1.5,"reduction",TRUE,54,FALSE,0,0,456.586,6108772,21042908,42,32.493,1607216,380
"9294",1.5,"reduction",TRUE,54,TRUE,15559,0,604.862,6114504,19765888,42,46.463,1746528,260
"9295",1.5,"reduction",TRUE,55,FALSE,7028,0,459.188,6112525,20803459,40,33.808,1655628,375
"9296",1.5,"reduction",TRUE,55,TRUE,5830,0,654.791,6113927,21006978,42,48.065,1819281,251
"9297",1.5,"reduction",TRUE,56,FALSE,130,0,470.385,6103627,21141108,42,33.463,1546876,372
"9298",1.5,"reduction",TRUE,56,TRUE,15576,0,629.93,6104023,20635152,42,48.445,1659093,244
"9299",1.5,"reduction",TRUE,57,FALSE,501,0,472.702,6104830,21850229,43,33.841,1656244,367
"9300",1.5,"reduction",TRUE,57,TRUE,8918,0,663.928,6112304,20192305,39,49.293,1687753,250
"9301",1.5,"reduction",TRUE,58,FALSE,735,0,480.746,6103276,21372667,41,34.443,1671219,362
"9302",1.5,"reduction",TRUE,58,TRUE,4927,0,692.723,6109623,21027497,41,50.744,1810210,234
"9303",1.5,"reduction",TRUE,59,FALSE,13500,0,460.148,6107636,20503871,42,35.101,1656714,352
"9304",1.5,"reduction",TRUE,59,TRUE,1268,0,726.722,6115014,21373173,42,51.998,1756962,226
"9305",1.5,"reduction",TRUE,60,FALSE,0,77903,516.393,6024379,21210922,38,36.204,1619923,339
"9306",1.5,"reduction",TRUE,60,TRUE,5862,0,715.855,6106821,21373597,42,52.464,1722582,230
"9307",1.5,"reduction",TRUE,61,FALSE,11683,0,476.448,6106341,20463767,41,35.92,1599668,346
"9308",1.5,"reduction",TRUE,61,TRUE,0,18774,758.406,6083508,21993960,41,53.741,1710453,224
"9309",1.5,"reduction",TRUE,62,FALSE,8769,0,496.29,6105092,20874478,42,36.866,1606686,340
"9310",1.5,"reduction",TRUE,62,TRUE,21512,0,692.87,6113866,19783765,43,54.784,1899607,212
"9311",1.5,"reduction",TRUE,63,FALSE,6688,0,502.576,6104011,20870902,42,36.949,1659942,336
"9312",1.5,"reduction",TRUE,63,TRUE,12994,0,737.085,6102300,20220537,43,56.087,1735174,211
"9313",1.5,"reduction",TRUE,64,FALSE,2517,0,525.568,6109217,21086937,41,37.898,1583601,324
"9314",1.5,"reduction",TRUE,64,TRUE,11244,0,746.296,6105423,20827557,42,56.323,1737448,207
"9315",1.5,"reduction",TRUE,65,FALSE,0,98241,546.082,6004041,21401398,41,38.291,1679233,317
"9316",1.5,"reduction",TRUE,65,TRUE,2088,0,794.928,6112852,22035966,43,57.452,1787132,193
"9317",1.5,"reduction",TRUE,66,FALSE,12544,0,506.835,6103378,19964271,41,38.434,1617448,317
"9318",1.5,"reduction",TRUE,66,TRUE,0,119780,842.992,5982502,21878246,45,58.652,1693392,189
"9319",1.5,"reduction",TRUE,67,FALSE,9009,0,527.811,6103330,21157571,45,39.124,1541334,304
"9320",1.5,"reduction",TRUE,67,TRUE,2500,0,818.07,6122458,21654298,44,59.097,1774889,198
"9321",1.5,"reduction",TRUE,68,FALSE,9238,0,515.205,6103258,20557905,41,38.434,1677863,328
"9322",1.5,"reduction",TRUE,68,TRUE,16675,0,771.925,6113114,20159546,39,60.168,1705009,198
"9323",1.5,"reduction",TRUE,69,FALSE,887,0,567.981,6104036,20800138,43,40.585,1635305,302
"9324",1.5,"reduction",TRUE,69,TRUE,11264,0,822.367,6115065,20492883,42,62.145,1731317,181
"9325",1.5,"reduction",TRUE,70,FALSE,0,71711,576.81,6030571,21392628,42,40.419,1603846,295
"9326",1.5,"reduction",TRUE,70,TRUE,0,174175,914.85,5928107,22017690,43,62.533,1668077,174
"9327",1.5,"reduction",TRUE,71,FALSE,0,124019,584.475,5978263,22074469,42,40.835,1616573,289
"9328",1.5,"reduction",TRUE,71,TRUE,9745,0,860.165,6104169,20871822,44,64.119,1835624,175
"9329",1.5,"reduction",TRUE,72,FALSE,4699,0,563.808,6113437,21371016,40,41.196,1628580,294
"9330",1.5,"reduction",TRUE,72,TRUE,8184,0,877.94,6116034,21725370,44,64.788,1771669,174
"9331",1.5,"reduction",TRUE,73,FALSE,3047,0,562.19,6114878,21290984,45,40.766,1573565,294
"9332",1.5,"reduction",TRUE,73,TRUE,11449,0,871.407,6119162,20497979,43,65.656,1827969,165
"9333",1.5,"reduction",TRUE,74,FALSE,2752,0,594.878,6105489,21442770,38,42.876,1496550,286
"9334",1.5,"reduction",TRUE,74,TRUE,8356,0,904.372,6103842,20247701,41,66.928,1765127,172
"9335",1.5,"reduction",TRUE,75,FALSE,13657,0,557.667,6103346,20558164,42,42.384,1638887,288
"9336",1.5,"reduction",TRUE,75,TRUE,899,0,945.737,6126690,21334652,42,67.773,1804942,164
"9337",1.5,"reduction",TRUE,76,FALSE,15109,0,566.289,6102783,20286419,44,43.344,1560110,278
"9338",1.5,"reduction",TRUE,76,TRUE,2136,0,952.977,6118696,21842082,42,68.904,1704922,166
"9339",1.5,"reduction",TRUE,77,FALSE,16198,0,561.56,6103152,19820519,42,43.223,1626726,278
"9340",1.5,"reduction",TRUE,77,TRUE,0,301818,1039.332,5800464,21087588,42,70.394,1883135,150
"9341",1.5,"reduction",TRUE,78,FALSE,0,33909,603.45,6068373,21429877,43,42.735,1556818,281
"9342",1.5,"reduction",TRUE,78,TRUE,0,68068,1018.69,6034214,22377883,45,71.158,1747236,150
"9343",1.5,"reduction",TRUE,79,FALSE,4014,0,612.111,6111192,21103127,40,44.542,1586891,271
"9344",1.5,"reduction",TRUE,79,TRUE,8774,0,962.123,6116335,21365273,42,71.788,1923762,155
"9345",1.5,"reduction",TRUE,80,FALSE,11124,0,589.532,6113040,20588603,41,44.169,1641464,280
"9346",1.5,"reduction",TRUE,80,TRUE,13350,0,967.932,6109557,20958020,40,73.432,1906356,151
"9347",1.5,"reduction",TRUE,81,FALSE,4498,0,623.491,6109669,21240865,42,45.595,1598495,266
"9348",1.5,"reduction",TRUE,81,TRUE,1334,0,1031.268,6122984,21299331,44,74.308,1728056,151
"9349",1.5,"reduction",TRUE,82,FALSE,11670,0,613.03,6104395,20571583,41,46.386,1650040,265
"9350",1.5,"reduction",TRUE,82,TRUE,7614,0,1005.539,6125528,21349669,41,75.068,1876791,148
"9351",1.5,"reduction",TRUE,83,FALSE,17781,0,599.886,6127676,20318501,44,46.705,1670010,258
"9352",1.5,"reduction",TRUE,83,TRUE,8589,0,1036.32,6111042,20681823,41,77.551,2010436,141
"9353",1.5,"reduction",TRUE,84,FALSE,0,0,660.337,6114514,21520788,43,47.035,1656907,255
"9354",1.5,"reduction",TRUE,84,TRUE,10496,0,1031.878,6121493,20957831,43,77.684,1885156,136
"9355",1.5,"reduction",TRUE,85,FALSE,0,0,663.308,6116420,21337306,41,47.195,1568169,254
"9356",1.5,"reduction",TRUE,85,TRUE,24328,0,961.306,6131813,20203847,41,78.212,1879459,141
"9357",1.5,"reduction",TRUE,86,FALSE,10636,0,643.656,6104771,20562991,42,48.145,1721577,244
"9358",1.5,"reduction",TRUE,86,TRUE,9265,0,1059.786,6126624,21280335,42,79.36,1783438,139
"9359",1.5,"reduction",TRUE,87,FALSE,0,174796,669.173,5927486,21093952,42,46.308,1566561,245
"9360",1.5,"reduction",TRUE,87,TRUE,26310,0,996.973,6108162,19423250,44,80.796,1811394,133
"9361",1.5,"reduction",TRUE,88,FALSE,0,74957,681.23,6027325,21214086,38,47.685,1691737,243
"9362",1.5,"reduction",TRUE,88,TRUE,0,76141,1152.351,6026141,22061422,42,81.434,1882578,127
"9363",1.5,"reduction",TRUE,89,FALSE,0,7877,715.605,6094405,22285887,44,49.791,1734156,234
"9364",1.5,"reduction",TRUE,89,TRUE,8072,0,1100.387,6107218,20285122,42,82.086,1855291,131
"9365",1.5,"reduction",TRUE,90,FALSE,0,47743,734.607,6054539,21257246,42,51.837,1663138,221
"9366",1.5,"reduction",TRUE,90,TRUE,5641,0,1150.572,6104796,21647500,40,83.399,1947168,132
"9367",1.5,"reduction",TRUE,91,FALSE,1443,0,699.672,6107437,21171152,41,50.391,1653890,238
"9368",1.5,"reduction",TRUE,91,TRUE,14098,0,1103.589,6123368,20609273,43,85.047,1891211,125
"9369",1.5,"reduction",TRUE,92,FALSE,2464,0,703.278,6110022,21403567,42,50.748,1519054,235
"9370",1.5,"reduction",TRUE,92,TRUE,13491,0,1119.399,6107732,20720672,42,85.304,1776386,126
"9371",1.5,"reduction",TRUE,93,FALSE,0,181191,714.138,5921091,21579184,41,49.507,1684144,237
"9372",1.5,"reduction",TRUE,93,TRUE,7225,0,1161.124,6125244,21226733,42,86.029,1918301,124
"9373",1.5,"reduction",TRUE,94,FALSE,0,3277,724.639,6099005,21951936,42,51.512,1603519,235
"9374",1.5,"reduction",TRUE,94,TRUE,0,297287,1298.543,5804995,21601904,40,87.425,1782348,118
"9375",1.5,"reduction",TRUE,95,FALSE,0,6119,763.871,6096163,21913674,42,53.853,1810729,219
"9376",1.5,"reduction",TRUE,95,TRUE,11296,0,1157.747,6103257,20249114,40,87.69,1738726,123
"9377",1.5,"reduction",TRUE,96,FALSE,10453,0,697.555,6102915,20673662,43,52.431,1607940,220
"9378",1.5,"reduction",TRUE,96,TRUE,1617,0,1241.924,6125482,22321585,44,89.033,1809934,116
"9379",1.5,"reduction",TRUE,97,FALSE,389,0,789.424,6110845,21217665,42,56.166,1708338,211
"9380",1.5,"reduction",TRUE,97,TRUE,11372,0,1191.55,6125052,20153892,41,90.074,1806784,120
"9381",1.5,"reduction",TRUE,98,FALSE,14426,0,691.003,6111020,20503681,43,52.863,1645014,221
"9382",1.5,"reduction",TRUE,98,TRUE,21714,0,1157.758,6134331,19782293,42,92.385,2004834,115
"9383",1.5,"reduction",TRUE,99,FALSE,1534,0,773.663,6124969,20886230,42,55.885,1639248,208
"9384",1.5,"reduction",TRUE,99,TRUE,3366,0,1253.76,6124656,21494928,45,91.686,1763559,115
"9385",1.5,"stable",FALSE,100,FALSE,0,2598986,535.972,7612726,22803072,398,47.819,3882570,0
"9386",1.5,"stable",FALSE,100,TRUE,0,2611712,1121.021,7600000,21960000,190,100,4012000,0
"9387",1.5,"stable",FALSE,50,FALSE,0,2788736,292.945,7422976,22025494,728,25.491,3884645,0
"9388",1.5,"stable",FALSE,50,TRUE,0,2851712,579.606,7360000,22360000,368,50,3828000,0
"9389",1.5,"stable",FALSE,51,FALSE,0,2886880,302.224,7324832,22004561,704,26.011,3705261,0
"9390",1.5,"stable",FALSE,51,TRUE,0,2663712,575.332,7548000,22358400,370,51,3857640,0
"9391",1.5,"stable",FALSE,52,FALSE,0,3002848,304.39,7208864,22111592,700,25.746,3704214,0
