"","surface","dBestAD","dBestCVM","dBestKS","dBestAIC","CODE_IRIS"
"9431",1490,4.90758682735898e-09,4.90758682735898e-09,3.23978813466904e-09,3.23978813466904e-09,"341721904"
"9432",1510,4.03990058691369e-09,4.03990058691369e-09,2.65088946712584e-09,2.65088946712584e-09,"341721904"
"9433",1530,3.32562567434566e-09,3.32562567434566e-09,2.16903534268811e-09,2.16903534268811e-09,"341721904"
"9434",1550,2.7376381888437e-09,2.7376381888437e-09,1.77476819617496e-09,1.77476819617496e-09,"341721904"
"9435",1570,2.25360987282192e-09,2.25360987282192e-09,1.45216727831209e-09,1.45216727831209e-09,"341721904"
"9436",1590,1.85516021787581e-09,1.85516021787581e-09,1.18820576610809e-09,1.18820576610809e-09,"341721904"
"9437",1610,1.52715848270558e-09,1.52715848270558e-09,9.72224731749593e-10,9.72224731749593e-10,"341721904"
"9438",1630,1.25714911781044e-09,1.25714911781044e-09,7.95502728556516e-10,7.95502728556516e-10,"341721904"
"9439",1650,1.03487877801106e-09,1.03487877801106e-09,6.50903613614153e-10,6.50903613614153e-10,"341721904"
"9440",1670,8.51906961556765e-10,8.51906961556765e-10,5.32588385944001e-10,5.32588385944001e-10,"341721904"
"9441",1690,7.01285490213351e-10,7.01285490213351e-10,4.35779404061783e-10,4.35779404061783e-10,"341721904"
"9442",1710,5.7729465889687e-10,5.7729465889687e-10,3.56567461883048e-10,3.56567461883048e-10,"341721904"
"9443",1730,4.75226035390327e-10,4.75226035390327e-10,2.91753932583042e-10,2.91753932583042e-10,"341721904"
"9444",1750,3.9120366217203e-10,3.9120366217203e-10,2.38721606083028e-10,2.38721606083028e-10,"341721904"
"9445",1770,3.22036870667466e-10,3.22036870667466e-10,1.95329004501557e-10,1.95329004501557e-10,"341721904"
"9446",1790,2.65099118687927e-10,2.65099118687927e-10,1.59823907963738e-10,1.59823907963738e-10,"341721904"
"9447",1810,2.18228250024463e-10,2.18228250024463e-10,1.30772598887626e-10,1.30772598887626e-10,"341721904"
"9448",1830,1.79644388651483e-10,1.79644388651483e-10,1.07001967588629e-10,1.07001967588629e-10,"341721904"
"9449",1850,1.47882349651557e-10,1.47882349651557e-10,8.75521413906941e-11,8.75521413906941e-11,"341721904"
"9450",1870,1.21736000231504e-10,1.21736000231504e-10,7.1637724378731e-11,7.1637724378731e-11,"341721904"
"9451",1890,1.00212457993014e-10,1.00212457993014e-10,5.86160826296876e-11,5.86160826296876e-11,"341721904"
"9452",1910,8.24943871813083e-11,8.24943871813083e-11,4.79613942604585e-11,4.79613942604585e-11,"341721904"
"9453",1930,6.79089611482637e-11,6.79089611482637e-11,3.92434164176317e-11,3.92434164176317e-11,"341721904"
"9454",1950,5.59023124094595e-11,5.59023124094595e-11,3.21101118070982e-11,3.21101118070982e-11,"341721904"
"9455",1970,4.601850006072e-11,4.601850006072e-11,2.62734332121275e-11,2.62734332121275e-11,"341721904"
"9456",1990,3.78821958620828e-11,3.78821958620828e-11,2.14976919700269e-11,2.14976919700269e-11,"341721904"
"9457",2010,3.11844315099293e-11,3.11844315099293e-11,1.75900407193391e-11,1.75900407193391e-11,"341721904"
"9458",2030,2.56708658636877e-11,2.56708658636877e-11,1.43926861050666e-11,1.43926861050666e-11,"341721904"
"9459",2050,2.11321265863583e-11,2.11321265863583e-11,1.17765169861847e-11,1.17765169861847e-11,"341721904"
"9460",2070,1.73958594319779e-11,1.73958594319779e-11,9.63589084855225e-12,9.63589084855225e-12,"341721904"
"9461",2090,1.43201832593832e-11,1.43201832593832e-11,7.88436789537502e-12,7.88436789537502e-12,"341721904"
"9462",2110,1.17883022327343e-11,1.17883022327343e-11,6.45122055517681e-12,6.45122055517681e-12,"341721904"
"9463",2130,9.70407061231116e-12,9.70407061231116e-12,5.27857745906922e-12,5.27857745906922e-12,"341721904"
"9464",2150,7.98834171278943e-12,7.98834171278943e-12,4.31908655936971e-12,4.31908655936971e-12,"341721904"
"9465",2170,6.57596238421163e-12,6.57596238421163e-12,3.53400302486372e-12,3.53400302486372e-12,"341721904"
"9466",2190,5.41329888396401e-12,5.41329888396401e-12,2.89162470074886e-12,2.89162470074886e-12,"341721904"
"9467",2210,4.45620018713644e-12,4.45620018713644e-12,2.36601195617353e-12,2.36601195617353e-12,"341721904"
"9468",2230,3.66832139393966e-12,3.66832139393966e-12,1.93594022602807e-12,1.93594022602807e-12,"341721904"
"9469",2250,3.01974356719433e-12,3.01974356719433e-12,1.5840429499836e-12,1.5840429499836e-12,"341721904"
"9470",2270,2.48583758955158e-12,2.48583758955158e-12,1.29611030013092e-12,1.29611030013092e-12,"341721904"
"9471",2290,2.04632889651918e-12,2.04632889651918e-12,1.06051537941118e-12,1.06051537941118e-12,"341721904"
"9472",2310,1.68452756943175e-12,1.68452756943175e-12,8.67744720379147e-13,8.67744720379147e-13,"341721904"
"9473",2330,1.38669455188874e-12,1.38669455188874e-12,7.10014125550877e-13,7.10014125550877e-13,"341721904"
"9474",2350,1.14151992234034e-12,1.14151992234034e-12,5.80954336733399e-13,5.80954336733399e-13,"341721904"
"9475",2370,9.39693410726297e-13,9.39693410726297e-13,4.75353840471105e-13,4.75353840471105e-13,"341721904"
"9476",2390,7.73550849951046e-13,7.73550849951046e-13,3.88948423934949e-13,3.88948423934949e-13,"341721904"
"9477",2410,6.3678313653119e-13,6.3678313653119e-13,3.18248983392145e-13,3.18248983392145e-13,"341721904"
"9478",2430,5.24196648476519e-13,5.24196648476519e-13,2.60400632056739e-13,2.60400632056739e-13,"341721904"
"9479",2450,4.31516022504715e-13,4.31516022504715e-13,2.13067418009616e-13,2.13067418009616e-13,"341721904"
"9480",10,0.00878353262863232,0.00878353262863232,0.00907331406210296,0.00907331406210296,"341722703"
"9481",30,0.007230559513235,0.007230559513235,0.00742405110438205,0.00742405110438205,"341722703"
"9482",50,0.00595215992071447,0.00595215992071447,0.00607457588519775,0.00607457588519775,"341722703"
"9483",70,0.0048997878596962,0.0048997878596962,0.00497039576724432,0.00497039576724432,"341722703"
"9484",90,0.00403348051628701,0.00403348051628701,0.00406692327990171,0.00406692327990171,"341722703"
"9485",110,0.00332034070476587,0.00332034070476587,0.00332767564981581,0.00332767564981581,"341722703"
"9486",130,0.00273328762868893,0.00273328762868893,0.00272280160412681,0.00272280160412681,"341722703"
"9487",150,0.00225002851376686,0.00225002851376686,0.00222787595775625,0.00222787595775625,"341722703"
"9488",170,0.00185221206126494,0.00185221206126494,0.0018229133094477,0.0018229133094477,"341722703"
"9489",190,0.00152473157513541,0.00152473157513541,0.00149156101900227,0.00149156101900227,"341722703"
"9490",210,0.00125515129980701,0.00125515129980701,0.00122043887763437,0.00122043887763437,"341722703"
"9491",230,0.00103323418436279,0.00103323418436279,0.000998598806931653,0.000998598806931653,"341722703"
"9492",250,0.000850553140406247,0.000850553140406247,0.00081708276873172,0.00081708276873172,"341722703"
"9493",270,0.000700171031508299,0.000700171031508299,0.000668561034044964,0.000668561034044964,"341722703"
"9494",290,0.00057637724214297,0.00057637724214297,0.000547036204100922,0.000547036204100922,"341722703"
"9495",310,0.000474470822571297,0.000474470822571297,0.000447601031706283,0.000447601031706283,"341722703"
"9496",330,0.00039058197480955,0.00039058197480955,0.00036624026359244,0.00036624026359244,"341722703"
"9497",350,0.000321525100783629,0.000321525100783629,0.000299668502024985,0.000299668502024985,"341722703"
"9498",370,0.00026467783231505,0.00026467783231505,0.000245197538427482,0.000245197538427482,"341722703"
"9499",390,0.000217881449218911,0.000217881449218911,0.000200627801869827,0.000200627801869827,"341722703"
"9500",410,0.000179358903987191,0.000179358903987191,0.000164159539044569,0.000164159539044569,"341722703"
"9501",430,0.000147647340123779,0.000147647340123779,0.00013432013912414,0.00013432013912414,"341722703"
"9502",450,0.000121542541580114,0.000121542541580114,0.000109904668832129,0.000109904668832129,"341722703"
"9503",470,0.000100053203812336,0.000100053203812336,8.99272164983115e-05,8.99272164983115e-05,"341722703"
"9504",490,8.23632899474496e-05,8.23632899474496e-05,7.35810803405118e-05,7.35810803405118e-05,"341722703"
"9505",510,6.78010425702255e-05,6.78010425702255e-05,6.02061933516925e-05,6.02061933516925e-05,"341722703"
"9506",530,5.58134743833393e-05,5.58134743833393e-05,4.9262469389236e-05,4.9262469389236e-05,"341722703"
"9507",550,4.59453690481697e-05,4.59453690481697e-05,4.03079941651417e-05,4.03079941651417e-05,"341722703"
"9508",570,3.78219947834434e-05,3.78219947834434e-05,3.29811804759448e-05,3.29811804759448e-05,"341722703"
"9509",590,3.11348742873098e-05,3.11348742873098e-05,2.69861670895927e-05,2.69861670895927e-05,"341722703"
"9510",610,2.56300706093622e-05,2.56300706093622e-05,2.20808716873726e-05,2.20808716873726e-05,"341722703"
"9511",630,2.10985441398952e-05,2.10985441398952e-05,1.8067215431355e-05,1.8067215431355e-05,"341722703"
"9512",650,1.73682145323666e-05,1.73682145323666e-05,1.4783124419389e-05,1.4783124419389e-05,"341722703"
"9513",670,1.42974261182273e-05,1.42974261182273e-05,1.20959850414948e-05,1.20959850414948e-05,"341722703"
"9514",690,1.17695686695502e-05,1.17695686695502e-05,9.89728896092954e-06,9.89728896092954e-06,"341722703"
"9515",710,9.68864923810726e-06,9.68864923810726e-06,8.09825148097506e-06,8.09825148097506e-06,"341722703"
"9516",730,7.97564691575599e-06,7.97564691575599e-06,6.62622636441197e-06,6.62622636441197e-06,"341722703"
"9517",750,6.56551209167677e-06,6.56551209167677e-06,5.42177233388925e-06,5.42177233388925e-06,"341722703"
"9518",770,5.40469625614913e-06,5.40469625614913e-06,4.4362527966754e-06,4.4362527966754e-06,"341722703"
"9519",790,4.44911854754841e-06,4.44911854754841e-06,3.62987186920349e-06,3.62987186920349e-06,"341722703"
"9520",810,3.6624918241461e-06,3.6624918241461e-06,2.9700673948764e-06,2.9700673948764e-06,"341722703"
"9521",830,3.01494469490558e-06,3.01494469490558e-06,2.4301960642053e-06,2.4301960642053e-06,"341722703"
"9522",850,2.4818871822215e-06,2.4818871822215e-06,1.98845754162583e-06,1.98845754162583e-06,"341722703"
"9523",870,2.04307694123998e-06,2.04307694123998e-06,1.62701415457259e-06,1.62701415457259e-06,"341722703"
"9524",890,1.68185057633856e-06,1.68185057633856e-06,1.33127059731692e-06,1.33127059731692e-06,"341722703"
"9525",910,1.38449086475109e-06,1.38449086475109e-06,1.08928456356677e-06,1.08928456356677e-06,"341722703"
"9526",930,1.13970585826487e-06,1.13970585826487e-06,8.91284508811531e-07,8.91284508811531e-07,"341722703"
"9527",950,9.38200082379597e-07,9.38200082379597e-07,7.29275069359521e-07,7.29275069359521e-07,"341722703"
"9528",970,7.72321549629621e-07,7.72321549629621e-07,5.96714204646629e-07,5.96714204646629e-07,"341722703"
"9529",990,6.35771182741127e-07,6.35771182741127e-07,4.88249025624547e-07,4.88249025624547e-07,"341722703"
"9530",1010,5.23363613248775e-07,5.23363613248775e-07,3.9949964181679e-07,3.9949964181679e-07,"341722703"
"9531",1030,4.30830272130066e-07,4.30830272130066e-07,3.26882298654032e-07,3.26882298654032e-07,"341722703"
"9532",1050,3.54657295014196e-07,3.54657295014196e-07,2.67464663265822e-07,2.67464663265822e-07,"341722703"
"9533",1070,2.91952086572073e-07,2.91952086572073e-07,2.18847415080171e-07,2.18847415080171e-07,"341722703"
"9534",1090,2.40333476998902e-07,2.40333476998902e-07,1.79067359786786e-07,1.79067359786786e-07,"341722703"
"9535",1110,1.97841299387743e-07,1.97841299387743e-07,1.46518154346323e-07,1.46518154346323e-07,"341722703"
"9536",1130,1.62861954282005e-07,1.62861954282005e-07,1.19885441872903e-07,1.19885441872903e-07,"341722703"
"9537",1150,1.34067134792571e-07,1.34067134792571e-07,9.80937770966533e-08,9.80937770966533e-08,"341722703"
"9538",1170,1.10363385424974e-07,1.10363385424974e-07,8.02631992238816e-08,8.02631992238816e-08,"341722703"
"9539",1190,9.08505791617489e-08,9.08505791617489e-08,6.56736985803383e-08,6.56736985803383e-08,"341722703"
"9540",1210,7.47877360072126e-08,7.47877360072126e-08,5.37361421788159e-08,5.37361421788159e-08,"341722703"
"9541",1230,6.15648849868803e-08,6.15648849868803e-08,4.39684841676697e-08,4.39684841676697e-08,"341722703"
"9542",1250,5.0679901088091e-08,5.0679901088091e-08,3.59763005235747e-08,3.59763005235747e-08,"341722703"
"9543",1270,4.17194375470049e-08,4.17194375470049e-08,2.94368619674696e-08,2.94368619674696e-08,"341722703"
"9544",1290,3.43432294039625e-08,3.43432294039625e-08,2.40861019582609e-08,2.40861019582609e-08,"341722703"
"9545",1310,2.82711722698637e-08,2.82711722698637e-08,1.97079535238793e-08,1.97079535238793e-08,"341722703"
"9546",1330,2.32726856321815e-08,2.32726856321815e-08,1.61256243443815e-08,1.61256243443815e-08,"341722703"
"9547",1350,1.91579567824181e-08,1.91579567824181e-08,1.31944577696022e-08,1.31944577696022e-08,"341722703"
"9548",1370,1.57707328615944e-08,1.57707328615944e-08,1.07960914948682e-08,1.07960914948682e-08,"341722703"
"9549",1390,1.29823873086522e-08,1.29823873086522e-08,8.83367801851541e-09,8.83367801851541e-09,"341722703"
"9550",1410,1.06870353908725e-08,1.06870353908725e-08,7.22797388035245e-09,7.22797388035245e-09,"341722703"
"9551",1430,8.79751333328674e-09,8.79751333328674e-09,5.91413976211885e-09,5.91413976211885e-09,"341722703"
"9552",1450,7.24206835840183e-09,7.24206835840183e-09,4.83912223603243e-09,4.83912223603243e-09,"341722703"
"9553",1470,5.96163394368742e-09,5.96163394368742e-09,3.95951143482514e-09,3.95951143482514e-09,"341722703"
"9554",1490,4.90758682735898e-09,4.90758682735898e-09,3.23978813466904e-09,3.23978813466904e-09,"341722703"
"9555",1510,4.03990058691369e-09,4.03990058691369e-09,2.65088946712584e-09,2.65088946712584e-09,"341722703"
"9556",1530,3.32562567434566e-09,3.32562567434566e-09,2.16903534268811e-09,2.16903534268811e-09,"341722703"
"9557",1550,2.7376381888437e-09,2.7376381888437e-09,1.77476819617496e-09,1.77476819617496e-09,"341722703"
"9558",1570,2.25360987282192e-09,2.25360987282192e-09,1.45216727831209e-09,1.45216727831209e-09,"341722703"
"9559",1590,1.85516021787581e-09,1.85516021787581e-09,1.18820576610809e-09,1.18820576610809e-09,"341722703"
"9560",1610,1.52715848270558e-09,1.52715848270558e-09,9.72224731749593e-10,9.72224731749593e-10,"341722703"
"9561",1630,1.25714911781044e-09,1.25714911781044e-09,7.95502728556516e-10,7.95502728556516e-10,"341722703"
"9562",1650,1.03487877801106e-09,1.03487877801106e-09,6.50903613614153e-10,6.50903613614153e-10,"341722703"
"9563",1670,8.51906961556765e-10,8.51906961556765e-10,5.32588385944001e-10,5.32588385944001e-10,"341722703"
"9564",1690,7.01285490213351e-10,7.01285490213351e-10,4.35779404061783e-10,4.35779404061783e-10,"341722703"
"9565",1710,5.7729465889687e-10,5.7729465889687e-10,3.56567461883048e-10,3.56567461883048e-10,"341722703"
"9566",1730,4.75226035390327e-10,4.75226035390327e-10,2.91753932583042e-10,2.91753932583042e-10,"341722703"
"9567",1750,3.9120366217203e-10,3.9120366217203e-10,2.38721606083028e-10,2.38721606083028e-10,"341722703"
"9568",1770,3.22036870667466e-10,3.22036870667466e-10,1.95329004501557e-10,1.95329004501557e-10,"341722703"
"9569",1790,2.65099118687927e-10,2.65099118687927e-10,1.59823907963738e-10,1.59823907963738e-10,"341722703"
"9570",1810,2.18228250024463e-10,2.18228250024463e-10,1.30772598887626e-10,1.30772598887626e-10,"341722703"
"9571",1830,1.79644388651483e-10,1.79644388651483e-10,1.07001967588629e-10,1.07001967588629e-10,"341722703"
"9572",1850,1.47882349651557e-10,1.47882349651557e-10,8.75521413906941e-11,8.75521413906941e-11,"341722703"
"9573",1870,1.21736000231504e-10,1.21736000231504e-10,7.1637724378731e-11,7.1637724378731e-11,"341722703"
"9574",1890,1.00212457993014e-10,1.00212457993014e-10,5.86160826296876e-11,5.86160826296876e-11,"341722703"
"9575",1910,8.24943871813083e-11,8.24943871813083e-11,4.79613942604585e-11,4.79613942604585e-11,"341722703"
"9576",1930,6.79089611482637e-11,6.79089611482637e-11,3.92434164176317e-11,3.92434164176317e-11,"341722703"
"9577",1950,5.59023124094595e-11,5.59023124094595e-11,3.21101118070982e-11,3.21101118070982e-11,"341722703"
"9578",1970,4.601850006072e-11,4.601850006072e-11,2.62734332121275e-11,2.62734332121275e-11,"341722703"
"9579",1990,3.78821958620828e-11,3.78821958620828e-11,2.14976919700269e-11,2.14976919700269e-11,"341722703"
"9580",2010,3.11844315099293e-11,3.11844315099293e-11,1.75900407193391e-11,1.75900407193391e-11,"341722703"
"9581",2030,2.56708658636877e-11,2.56708658636877e-11,1.43926861050666e-11,1.43926861050666e-11,"341722703"
"9582",2050,2.11321265863583e-11,2.11321265863583e-11,1.17765169861847e-11,1.17765169861847e-11,"341722703"
"9583",2070,1.73958594319779e-11,1.73958594319779e-11,9.63589084855225e-12,9.63589084855225e-12,"341722703"
"9584",2090,1.43201832593832e-11,1.43201832593832e-11,7.88436789537502e-12,7.88436789537502e-12,"341722703"
"9585",2110,1.17883022327343e-11,1.17883022327343e-11,6.45122055517681e-12,6.45122055517681e-12,"341722703"
"9586",2130,9.70407061231116e-12,9.70407061231116e-12,5.27857745906922e-12,5.27857745906922e-12,"341722703"
"9587",2150,7.98834171278943e-12,7.98834171278943e-12,4.31908655936971e-12,4.31908655936971e-12,"341722703"
"9588",2170,6.57596238421163e-12,6.57596238421163e-12,3.53400302486372e-12,3.53400302486372e-12,"341722703"
"9589",2190,5.41329888396401e-12,5.41329888396401e-12,2.89162470074886e-12,2.89162470074886e-12,"341722703"
"9590",10,0.00878353262863232,0.00878353262863232,0.00907331406210296,0.00907331406210296,"341980102"
"9591",30,0.007230559513235,0.007230559513235,0.00742405110438205,0.00742405110438205,"341980102"
"9592",50,0.00595215992071447,0.00595215992071447,0.00607457588519775,0.00607457588519775,"341980102"
"9593",70,0.0048997878596962,0.0048997878596962,0.00497039576724432,0.00497039576724432,"341980102"
"9594",90,0.00403348051628701,0.00403348051628701,0.00406692327990171,0.00406692327990171,"341980102"
"9595",110,0.00332034070476587,0.00332034070476587,0.00332767564981581,0.00332767564981581,"341980102"
"9596",130,0.00273328762868893,0.00273328762868893,0.00272280160412681,0.00272280160412681,"341980102"
"9597",150,0.00225002851376686,0.00225002851376686,0.00222787595775625,0.00222787595775625,"341980102"
"9598",170,0.00185221206126494,0.00185221206126494,0.0018229133094477,0.0018229133094477,"341980102"
"9599",190,0.00152473157513541,0.00152473157513541,0.00149156101900227,0.00149156101900227,"341980102"
"9600",210,0.00125515129980701,0.00125515129980701,0.00122043887763437,0.00122043887763437,"341980102"
"9601",230,0.00103323418436279,0.00103323418436279,0.000998598806931653,0.000998598806931653,"341980102"
"9602",250,0.000850553140406247,0.000850553140406247,0.00081708276873172,0.00081708276873172,"341980102"
"9603",270,0.000700171031508299,0.000700171031508299,0.000668561034044964,0.000668561034044964,"341980102"
"9604",290,0.00057637724214297,0.00057637724214297,0.000547036204100922,0.000547036204100922,"341980102"
"9605",310,0.000474470822571297,0.000474470822571297,0.000447601031706283,0.000447601031706283,"341980102"
"9606",330,0.00039058197480955,0.00039058197480955,0.00036624026359244,0.00036624026359244,"341980102"
"9607",350,0.000321525100783629,0.000321525100783629,0.000299668502024985,0.000299668502024985,"341980102"
"9608",370,0.00026467783231505,0.00026467783231505,0.000245197538427482,0.000245197538427482,"341980102"
"9609",390,0.000217881449218911,0.000217881449218911,0.000200627801869827,0.000200627801869827,"341980102"
"9610",410,0.000179358903987191,0.000179358903987191,0.000164159539044569,0.000164159539044569,"341980102"
"9611",430,0.000147647340123779,0.000147647340123779,0.00013432013912414,0.00013432013912414,"341980102"
"9612",450,0.000121542541580114,0.000121542541580114,0.000109904668832129,0.000109904668832129,"341980102"
"9613",470,0.000100053203812336,0.000100053203812336,8.99272164983115e-05,8.99272164983115e-05,"341980102"
"9614",490,8.23632899474496e-05,8.23632899474496e-05,7.35810803405118e-05,7.35810803405118e-05,"341980102"
"9615",510,6.78010425702255e-05,6.78010425702255e-05,6.02061933516925e-05,6.02061933516925e-05,"341980102"
"9616",530,5.58134743833393e-05,5.58134743833393e-05,4.9262469389236e-05,4.9262469389236e-05,"341980102"
"9617",550,4.59453690481697e-05,4.59453690481697e-05,4.03079941651417e-05,4.03079941651417e-05,"341980102"
"9618",570,3.78219947834434e-05,3.78219947834434e-05,3.29811804759448e-05,3.29811804759448e-05,"341980102"
"9619",590,3.11348742873098e-05,3.11348742873098e-05,2.69861670895927e-05,2.69861670895927e-05,"341980102"
"9620",610,2.56300706093622e-05,2.56300706093622e-05,2.20808716873726e-05,2.20808716873726e-05,"341980102"
"9621",630,2.10985441398952e-05,2.10985441398952e-05,1.8067215431355e-05,1.8067215431355e-05,"341980102"
"9622",650,1.73682145323666e-05,1.73682145323666e-05,1.4783124419389e-05,1.4783124419389e-05,"341980102"
"9623",670,1.42974261182273e-05,1.42974261182273e-05,1.20959850414948e-05,1.20959850414948e-05,"341980102"
"9624",690,1.17695686695502e-05,1.17695686695502e-05,9.89728896092954e-06,9.89728896092954e-06,"341980102"
"9625",710,9.68864923810726e-06,9.68864923810726e-06,8.09825148097506e-06,8.09825148097506e-06,"341980102"
"9626",730,7.97564691575599e-06,7.97564691575599e-06,6.62622636441197e-06,6.62622636441197e-06,"341980102"
"9627",750,6.56551209167677e-06,6.56551209167677e-06,5.42177233388925e-06,5.42177233388925e-06,"341980102"
"9628",770,5.40469625614913e-06,5.40469625614913e-06,4.4362527966754e-06,4.4362527966754e-06,"341980102"
"9629",790,4.44911854754841e-06,4.44911854754841e-06,3.62987186920349e-06,3.62987186920349e-06,"341980102"
"9630",810,3.6624918241461e-06,3.6624918241461e-06,2.9700673948764e-06,2.9700673948764e-06,"341980102"
"9631",830,3.01494469490558e-06,3.01494469490558e-06,2.4301960642053e-06,2.4301960642053e-06,"341980102"
"9632",850,2.4818871822215e-06,2.4818871822215e-06,1.98845754162583e-06,1.98845754162583e-06,"341980102"
"9633",870,2.04307694123998e-06,2.04307694123998e-06,1.62701415457259e-06,1.62701415457259e-06,"341980102"
"9634",890,1.68185057633856e-06,1.68185057633856e-06,1.33127059731692e-06,1.33127059731692e-06,"341980102"
"9635",910,1.38449086475109e-06,1.38449086475109e-06,1.08928456356677e-06,1.08928456356677e-06,"341980102"
"9636",930,1.13970585826487e-06,1.13970585826487e-06,8.91284508811531e-07,8.91284508811531e-07,"341980102"
"9637",950,9.38200082379597e-07,9.38200082379597e-07,7.29275069359521e-07,7.29275069359521e-07,"341980102"
"9638",970,7.72321549629621e-07,7.72321549629621e-07,5.96714204646629e-07,5.96714204646629e-07,"341980102"
"9639",10,0.00878353262863232,0.00878353262863232,0.00907331406210296,0.00907331406210296,"341721903"
"9640",30,0.007230559513235,0.007230559513235,0.00742405110438205,0.00742405110438205,"341721903"
"9641",50,0.00595215992071447,0.00595215992071447,0.00607457588519775,0.00607457588519775,"341721903"
"9642",70,0.0048997878596962,0.0048997878596962,0.00497039576724432,0.00497039576724432,"341721903"
"9643",90,0.00403348051628701,0.00403348051628701,0.00406692327990171,0.00406692327990171,"341721903"
"9644",110,0.00332034070476587,0.00332034070476587,0.00332767564981581,0.00332767564981581,"341721903"
"9645",130,0.00273328762868893,0.00273328762868893,0.00272280160412681,0.00272280160412681,"341721903"
"9646",150,0.00225002851376686,0.00225002851376686,0.00222787595775625,0.00222787595775625,"341721903"
"9647",170,0.00185221206126494,0.00185221206126494,0.0018229133094477,0.0018229133094477,"341721903"
"9648",190,0.00152473157513541,0.00152473157513541,0.00149156101900227,0.00149156101900227,"341721903"
"9649",210,0.00125515129980701,0.00125515129980701,0.00122043887763437,0.00122043887763437,"341721903"
"9650",230,0.00103323418436279,0.00103323418436279,0.000998598806931653,0.000998598806931653,"341721903"
"9651",250,0.000850553140406247,0.000850553140406247,0.00081708276873172,0.00081708276873172,"341721903"
"9652",270,0.000700171031508299,0.000700171031508299,0.000668561034044964,0.000668561034044964,"341721903"
"9653",290,0.00057637724214297,0.00057637724214297,0.000547036204100922,0.000547036204100922,"341721903"
"9654",310,0.000474470822571297,0.000474470822571297,0.000447601031706283,0.000447601031706283,"341721903"
"9655",330,0.00039058197480955,0.00039058197480955,0.00036624026359244,0.00036624026359244,"341721903"
"9656",350,0.000321525100783629,0.000321525100783629,0.000299668502024985,0.000299668502024985,"341721903"
"9657",370,0.00026467783231505,0.00026467783231505,0.000245197538427482,0.000245197538427482,"341721903"
"9658",390,0.000217881449218911,0.000217881449218911,0.000200627801869827,0.000200627801869827,"341721903"
"9659",410,0.000179358903987191,0.000179358903987191,0.000164159539044569,0.000164159539044569,"341721903"
"9660",430,0.000147647340123779,0.000147647340123779,0.00013432013912414,0.00013432013912414,"341721903"
"9661",450,0.000121542541580114,0.000121542541580114,0.000109904668832129,0.000109904668832129,"341721903"
"9662",470,0.000100053203812336,0.000100053203812336,8.99272164983115e-05,8.99272164983115e-05,"341721903"
"9663",490,8.23632899474496e-05,8.23632899474496e-05,7.35810803405118e-05,7.35810803405118e-05,"341721903"
"9664",510,6.78010425702255e-05,6.78010425702255e-05,6.02061933516925e-05,6.02061933516925e-05,"341721903"
"9665",530,5.58134743833393e-05,5.58134743833393e-05,4.9262469389236e-05,4.9262469389236e-05,"341721903"
"9666",550,4.59453690481697e-05,4.59453690481697e-05,4.03079941651417e-05,4.03079941651417e-05,"341721903"
"9667",570,3.78219947834434e-05,3.78219947834434e-05,3.29811804759448e-05,3.29811804759448e-05,"341721903"
"9668",590,3.11348742873098e-05,3.11348742873098e-05,2.69861670895927e-05,2.69861670895927e-05,"341721903"
"9669",610,2.56300706093622e-05,2.56300706093622e-05,2.20808716873726e-05,2.20808716873726e-05,"341721903"
"9670",630,2.10985441398952e-05,2.10985441398952e-05,1.8067215431355e-05,1.8067215431355e-05,"341721903"
"9671",650,1.73682145323666e-05,1.73682145323666e-05,1.4783124419389e-05,1.4783124419389e-05,"341721903"
"9672",670,1.42974261182273e-05,1.42974261182273e-05,1.20959850414948e-05,1.20959850414948e-05,"341721903"
"9673",690,1.17695686695502e-05,1.17695686695502e-05,9.89728896092954e-06,9.89728896092954e-06,"341721903"
"9674",710,9.68864923810726e-06,9.68864923810726e-06,8.09825148097506e-06,8.09825148097506e-06,"341721903"
"9675",730,7.97564691575599e-06,7.97564691575599e-06,6.62622636441197e-06,6.62622636441197e-06,"341721903"
"9676",750,6.56551209167677e-06,6.56551209167677e-06,5.42177233388925e-06,5.42177233388925e-06,"341721903"
"9677",770,5.40469625614913e-06,5.40469625614913e-06,4.4362527966754e-06,4.4362527966754e-06,"341721903"
"9678",790,4.44911854754841e-06,4.44911854754841e-06,3.62987186920349e-06,3.62987186920349e-06,"341721903"
"9679",810,3.6624918241461e-06,3.6624918241461e-06,2.9700673948764e-06,2.9700673948764e-06,"341721903"
"9680",830,3.01494469490558e-06,3.01494469490558e-06,2.4301960642053e-06,2.4301960642053e-06,"341721903"
"9681",850,2.4818871822215e-06,2.4818871822215e-06,1.98845754162583e-06,1.98845754162583e-06,"341721903"
"9682",870,2.04307694123998e-06,2.04307694123998e-06,1.62701415457259e-06,1.62701415457259e-06,"341721903"
"9683",890,1.68185057633856e-06,1.68185057633856e-06,1.33127059731692e-06,1.33127059731692e-06,"341721903"
"9684",910,1.38449086475109e-06,1.38449086475109e-06,1.08928456356677e-06,1.08928456356677e-06,"341721903"
"9685",930,1.13970585826487e-06,1.13970585826487e-06,8.91284508811531e-07,8.91284508811531e-07,"341721903"
"9686",950,9.38200082379597e-07,9.38200082379597e-07,7.29275069359521e-07,7.29275069359521e-07,"341721903"
"9687",970,7.72321549629621e-07,7.72321549629621e-07,5.96714204646629e-07,5.96714204646629e-07,"341721903"
